"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2381","Register nav link navigates to register page","webkit","2026-08-13","passed","2026-08-13","Home page","example.spec.js","",""
"","1411","valid user can log in","firefox","2026-08-13","passed","2026-08-13","Login page","example.spec.js","",""
"","241","should load Employee page","webkit","2026-08-13","passed","2026-08-13","Application Endpoints","api.spec.js","",""
"","892","has correct title","firefox","2026-08-13","passed","2026-08-13","Login page","example.spec.js","",""
"","1396","has correct title","webkit","2026-08-13","passed","2026-08-13","Login page","example.spec.js","",""
"","1106","has correct title","chromium","2026-08-13","passed","2026-08-13","Home page","example.spec.js","",""
"","11328","has correct title","webkit","2026-08-13","passed","2026-08-13","Home page","example.spec.js","",""
"","1428","invalid credentials show validation errors","webkit","2026-08-13","passed","2026-08-13","Login page","example.spec.js","",""
"","384","should load home page","webkit","2026-08-13","passed","2026-08-13","Application Endpoints","api.spec.js","",""
"","103","should return 404 for non-existent page","chromium","2026-08-13","passed","2026-08-13","Application Endpoints","api.spec.js","",""
"","806","has correct title","chromium","2026-08-13","passed","2026-08-13","Login page","example.spec.js","",""
"","983","Login nav link navigates to login page","chromium","2026-08-13","passed","2026-08-13","Home page","example.spec.js","",""
"","210","should return 404 for non-existent page","firefox","2026-08-13","passed","2026-08-13","Application Endpoints","api.spec.js","",""
"","860","invalid credentials show validation errors","chromium","2026-08-13","passed","2026-08-13","Login page","example.spec.js","",""
"","2568","valid user can log in","webkit","2026-08-13","passed","2026-08-13","Login page","example.spec.js","",""
"","101","should return 404 for non-existent page","webkit","2026-08-13","passed","2026-08-13","Application Endpoints","api.spec.js","",""
"","1146","invalid credentials show validation errors","firefox","2026-08-13","passed","2026-08-13","Login page","example.spec.js","",""
"","122","should load Employee page","chromium","2026-08-13","passed","2026-08-13","Application Endpoints","api.spec.js","",""
"","282","should load Account/Login page","firefox","2026-08-13","passed","2026-08-13","Application Endpoints","api.spec.js","",""
"","1369","valid user can log in","chromium","2026-08-13","passed","2026-08-13","Login page","example.spec.js","",""
"","446","should load home page","firefox","2026-08-13","passed","2026-08-13","Application Endpoints","api.spec.js","",""
"","440","should load home page","chromium","2026-08-13","passed","2026-08-13","Application Endpoints","api.spec.js","",""
"","999","Register nav link navigates to register page","chromium","2026-08-13","passed","2026-08-13","Home page","example.spec.js","",""
"","1232","View Employees hero button navigates to employees page","firefox","2026-08-13","passed","2026-08-13","Home page","example.spec.js","",""
"","2011","has correct title","firefox","2026-08-13","passed","2026-08-13","Home page","example.spec.js","",""
"","285","should load Employee page","firefox","2026-08-13","passed","2026-08-13","Application Endpoints","api.spec.js","",""
"","202","should load Account/Login page","webkit","2026-08-13","passed","2026-08-13","Application Endpoints","api.spec.js","",""
"","2053","View Employees hero button navigates to employees page","webkit","2026-08-13","passed","2026-08-13","Home page","example.spec.js","",""
"","1606","Register nav link navigates to register page","firefox","2026-08-13","passed","2026-08-13","Home page","example.spec.js","",""
"","303","should load Account/Login page","chromium","2026-08-13","passed","2026-08-13","Application Endpoints","api.spec.js","",""
"","1259","Login nav link navigates to login page","firefox","2026-08-13","passed","2026-08-13","Home page","example.spec.js","",""
"","981","View Employees hero button navigates to employees page","chromium","2026-08-13","passed","2026-08-13","Home page","example.spec.js","",""
"","2846","Login nav link navigates to login page","webkit","2026-08-13","passed","2026-08-13","Home page","example.spec.js","",""
