"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1066","has correct title","firefox","2026-09-10","passed","2026-09-10","Login page","example.spec.js","",""
"","1290","Register nav link navigates to register page","firefox","2026-09-10","passed","2026-09-10","Home page","example.spec.js","",""
"","1370","View Employees hero button navigates to employees page","firefox","2026-09-10","passed","2026-09-10","Home page","example.spec.js","",""
"","169","should return 404 for non-existent page","webkit","2026-09-10","passed","2026-09-10","Application Endpoints","api.spec.js","",""
"","417","should load home page","webkit","2026-09-10","passed","2026-09-10","Application Endpoints","api.spec.js","",""
"","516","should load home page","chromium","2026-09-10","passed","2026-09-10","Application Endpoints","api.spec.js","",""
"","279","should load Account/Login page","webkit","2026-09-10","passed","2026-09-10","Application Endpoints","api.spec.js","",""
"","2813","Login nav link navigates to login page","webkit","2026-09-10","passed","2026-09-10","Home page","example.spec.js","",""
"","2238","View Employees hero button navigates to employees page","webkit","2026-09-10","passed","2026-09-10","Home page","example.spec.js","",""
"","235","should load Account/Login page","firefox","2026-09-10","passed","2026-09-10","Application Endpoints","api.spec.js","",""
"","1225","invalid credentials show validation errors","firefox","2026-09-10","passed","2026-09-10","Login page","example.spec.js","",""
"","1357","has correct title","chromium","2026-09-10","passed","2026-09-10","Home page","example.spec.js","",""
"","1381","invalid credentials show validation errors","webkit","2026-09-10","passed","2026-09-10","Login page","example.spec.js","",""
"","1737","valid user can log in","chromium","2026-09-10","passed","2026-09-10","Login page","example.spec.js","",""
"","184","should load Employee page","chromium","2026-09-10","passed","2026-09-10","Application Endpoints","api.spec.js","",""
"","124","should return 404 for non-existent page","firefox","2026-09-10","passed","2026-09-10","Application Endpoints","api.spec.js","",""
"","2567","valid user can log in","webkit","2026-09-10","passed","2026-09-10","Login page","example.spec.js","",""
"","1335","Login nav link navigates to login page","firefox","2026-09-10","passed","2026-09-10","Home page","example.spec.js","",""
"","231","should load Employee page","webkit","2026-09-10","passed","2026-09-10","Application Endpoints","api.spec.js","",""
"","1044","has correct title","chromium","2026-09-10","passed","2026-09-10","Login page","example.spec.js","",""
"","1367","has correct title","webkit","2026-09-10","passed","2026-09-10","Login page","example.spec.js","",""
"","7257","has correct title","webkit","2026-09-10","passed","2026-09-10","Home page","example.spec.js","",""
"","1157","invalid credentials show validation errors","chromium","2026-09-10","passed","2026-09-10","Login page","example.spec.js","",""
"","1211","View Employees hero button navigates to employees page","chromium","2026-09-10","passed","2026-09-10","Home page","example.spec.js","",""
"","129","should load Employee page","firefox","2026-09-10","passed","2026-09-10","Application Endpoints","api.spec.js","",""
"","464","should load home page","firefox","2026-09-10","passed","2026-09-10","Application Endpoints","api.spec.js","",""
"","175","should return 404 for non-existent page","chromium","2026-09-10","passed","2026-09-10","Application Endpoints","api.spec.js","",""
"","2037","Register nav link navigates to register page","webkit","2026-09-10","passed","2026-09-10","Home page","example.spec.js","",""
"","1505","valid user can log in","firefox","2026-09-10","passed","2026-09-10","Login page","example.spec.js","",""
"","169","should load Account/Login page","chromium","2026-09-10","passed","2026-09-10","Application Endpoints","api.spec.js","",""
"","1868","has correct title","firefox","2026-09-10","passed","2026-09-10","Home page","example.spec.js","",""
"","1385","Login nav link navigates to login page","chromium","2026-09-10","passed","2026-09-10","Home page","example.spec.js","",""
"","1322","Register nav link navigates to register page","chromium","2026-09-10","passed","2026-09-10","Home page","example.spec.js","",""
