"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","46","should load Employee page","webkit","2026-06-18","passed","2026-06-18","Application Endpoints","api.spec.js","",""
"","2110","Register nav link navigates to register page","webkit","2026-06-18","passed","2026-06-18","Home page","example.spec.js","",""
"","864","View Employees hero button navigates to employees page","chromium","2026-06-18","passed","2026-06-18","Home page","example.spec.js","",""
"","684","has correct title","chromium","2026-06-18","passed","2026-06-18","Login page","example.spec.js","",""
"","48","should load Employee page","chromium","2026-06-18","passed","2026-06-18","Application Endpoints","api.spec.js","",""
"","296","should load home page","webkit","2026-06-18","passed","2026-06-18","Application Endpoints","api.spec.js","",""
"","881","Register nav link navigates to register page","chromium","2026-06-18","passed","2026-06-18","Home page","example.spec.js","",""
"","45","should load Account/Login page","firefox","2026-06-18","passed","2026-06-18","Application Endpoints","api.spec.js","",""
"","1238","Register nav link navigates to register page","firefox","2026-06-18","passed","2026-06-18","Home page","example.spec.js","",""
"","1192","has correct title","webkit","2026-06-18","passed","2026-06-18","Login page","example.spec.js","",""
"","7258","has correct title","webkit","2026-06-18","passed","2026-06-18","Home page","example.spec.js","",""
"","45","should load Account/Login page","webkit","2026-06-18","passed","2026-06-18","Application Endpoints","api.spec.js","",""
"","738","invalid credentials show validation errors","chromium","2026-06-18","passed","2026-06-18","Login page","example.spec.js","",""
"","2469","valid user can log in","webkit","2026-06-18","passed","2026-06-18","Login page","example.spec.js","",""
"","161","should load home page","firefox","2026-06-18","passed","2026-06-18","Application Endpoints","api.spec.js","",""
"","1430","invalid credentials show validation errors","webkit","2026-06-18","passed","2026-06-18","Login page","example.spec.js","",""
"","2283","has correct title","firefox","2026-06-18","passed","2026-06-18","Home page","example.spec.js","",""
"","47","should load Account/Login page","chromium","2026-06-18","passed","2026-06-18","Application Endpoints","api.spec.js","",""
"","44","should return 404 for non-existent page","chromium","2026-06-18","passed","2026-06-18","Application Endpoints","api.spec.js","",""
"","169","should load home page","chromium","2026-06-18","passed","2026-06-18","Application Endpoints","api.spec.js","",""
"","913","has correct title","firefox","2026-06-18","passed","2026-06-18","Login page","example.spec.js","",""
"","1206","View Employees hero button navigates to employees page","firefox","2026-06-18","passed","2026-06-18","Home page","example.spec.js","",""
"","43","should return 404 for non-existent page","firefox","2026-06-18","passed","2026-06-18","Application Endpoints","api.spec.js","",""
"","2184","View Employees hero button navigates to employees page","webkit","2026-06-18","passed","2026-06-18","Home page","example.spec.js","",""
"","797","invalid credentials show validation errors","firefox","2026-06-18","passed","2026-06-18","Login page","example.spec.js","",""
"","1022","has correct title","chromium","2026-06-18","passed","2026-06-18","Home page","example.spec.js","",""
"","926","Login nav link navigates to login page","chromium","2026-06-18","passed","2026-06-18","Home page","example.spec.js","",""
"","45","should load Employee page","firefox","2026-06-18","passed","2026-06-18","Application Endpoints","api.spec.js","",""
"","1296","valid user can log in","firefox","2026-06-18","passed","2026-06-18","Login page","example.spec.js","",""
"","2745","Login nav link navigates to login page","webkit","2026-06-18","passed","2026-06-18","Home page","example.spec.js","",""
"","1300","Login nav link navigates to login page","firefox","2026-06-18","passed","2026-06-18","Home page","example.spec.js","",""
"","43","should return 404 for non-existent page","webkit","2026-06-18","passed","2026-06-18","Application Endpoints","api.spec.js","",""
"","1256","valid user can log in","chromium","2026-06-18","passed","2026-06-18","Login page","example.spec.js","",""
