"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60","should load Account/Login page","webkit","2026-07-07","passed","2026-07-07","Application Endpoints","api.spec.js","",""
"","1124","Login nav link navigates to login page","firefox","2026-07-07","passed","2026-07-07","Home page","example.spec.js","",""
"","910","has correct title","firefox","2026-07-07","passed","2026-07-07","Login page","example.spec.js","",""
"","1490","invalid credentials show validation errors","webkit","2026-07-07","passed","2026-07-07","Login page","example.spec.js","",""
"","59","should return 404 for non-existent page","webkit","2026-07-07","passed","2026-07-07","Application Endpoints","api.spec.js","",""
"","131","should load home page","firefox","2026-07-07","passed","2026-07-07","Application Endpoints","api.spec.js","",""
"","777","invalid credentials show validation errors","firefox","2026-07-07","passed","2026-07-07","Login page","example.spec.js","",""
"","2316","has correct title","firefox","2026-07-07","passed","2026-07-07","Home page","example.spec.js","",""
"","816","Login nav link navigates to login page","chromium","2026-07-07","passed","2026-07-07","Home page","example.spec.js","",""
"","3038","View Employees hero button navigates to employees page","webkit","2026-07-07","passed","2026-07-07","Home page","example.spec.js","",""
"","44","should load Employee page","firefox","2026-07-07","passed","2026-07-07","Application Endpoints","api.spec.js","",""
"","41","should load Account/Login page","firefox","2026-07-07","passed","2026-07-07","Application Endpoints","api.spec.js","",""
"","1197","Register nav link navigates to register page","firefox","2026-07-07","passed","2026-07-07","Home page","example.spec.js","",""
"","2497","Register nav link navigates to register page","webkit","2026-07-07","passed","2026-07-07","Home page","example.spec.js","",""
"","2930","Login nav link navigates to login page","webkit","2026-07-07","passed","2026-07-07","Home page","example.spec.js","",""
"","643","has correct title","chromium","2026-07-07","passed","2026-07-07","Login page","example.spec.js","",""
"","38","should load Employee page","chromium","2026-07-07","passed","2026-07-07","Application Endpoints","api.spec.js","",""
"","40","should return 404 for non-existent page","firefox","2026-07-07","passed","2026-07-07","Application Endpoints","api.spec.js","",""
"","1185","View Employees hero button navigates to employees page","firefox","2026-07-07","passed","2026-07-07","Home page","example.spec.js","",""
"","1309","valid user can log in","firefox","2026-07-07","passed","2026-07-07","Login page","example.spec.js","",""
"","38","should load Account/Login page","chromium","2026-07-07","passed","2026-07-07","Application Endpoints","api.spec.js","",""
"","822","Register nav link navigates to register page","chromium","2026-07-07","passed","2026-07-07","Home page","example.spec.js","",""
"","1201","valid user can log in","chromium","2026-07-07","passed","2026-07-07","Login page","example.spec.js","",""
"","1408","has correct title","webkit","2026-07-07","passed","2026-07-07","Login page","example.spec.js","",""
"","773","View Employees hero button navigates to employees page","chromium","2026-07-07","passed","2026-07-07","Home page","example.spec.js","",""
"","2744","valid user can log in","webkit","2026-07-07","passed","2026-07-07","Login page","example.spec.js","",""
"","953","has correct title","chromium","2026-07-07","passed","2026-07-07","Home page","example.spec.js","",""
"","201","should load home page","chromium","2026-07-07","passed","2026-07-07","Application Endpoints","api.spec.js","",""
"","37","should return 404 for non-existent page","chromium","2026-07-07","passed","2026-07-07","Application Endpoints","api.spec.js","",""
"","294","should load home page","webkit","2026-07-07","passed","2026-07-07","Application Endpoints","api.spec.js","",""
"","5561","has correct title","webkit","2026-07-07","passed","2026-07-07","Home page","example.spec.js","",""
"","690","invalid credentials show validation errors","chromium","2026-07-07","passed","2026-07-07","Login page","example.spec.js","",""
"","60","should load Employee page","webkit","2026-07-07","passed","2026-07-07","Application Endpoints","api.spec.js","",""
