"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","268","should return 404 for non-existent page","firefox","2026-09-12","passed","2026-09-12","Application Endpoints","api.spec.js","",""
"","366","should load Account/Login page","firefox","2026-09-12","passed","2026-09-12","Application Endpoints","api.spec.js","",""
"","2874","Login nav link navigates to login page","chromium","2026-09-12","passed","2026-09-12","Home page","example.spec.js","",""
"","1940","Register nav link navigates to register page","webkit","2026-09-12","passed","2026-09-12","Home page","example.spec.js","",""
"","1136","View Employees hero button navigates to employees page","firefox","2026-09-12","passed","2026-09-12","Home page","example.spec.js","",""
"","2855","View Employees hero button navigates to employees page","chromium","2026-09-12","passed","2026-09-12","Home page","example.spec.js","",""
"","894","invalid credentials show validation errors","firefox","2026-09-12","passed","2026-09-12","Login page","example.spec.js","",""
"","1310","has correct title","firefox","2026-09-12","passed","2026-09-12","Login page","example.spec.js","",""
"","1218","Register nav link navigates to register page","firefox","2026-09-12","passed","2026-09-12","Home page","example.spec.js","",""
"","106","should load Employee page","firefox","2026-09-12","passed","2026-09-12","Application Endpoints","api.spec.js","",""
"","2788","has correct title","chromium","2026-09-12","passed","2026-09-12","Home page","example.spec.js","",""
"","653","should load home page","firefox","2026-09-12","passed","2026-09-12","Application Endpoints","api.spec.js","",""
"","417","should load home page","webkit","2026-09-12","passed","2026-09-12","Application Endpoints","api.spec.js","",""
"","225","should return 404 for non-existent page","webkit","2026-09-12","passed","2026-09-12","Application Endpoints","api.spec.js","",""
"","2234","View Employees hero button navigates to employees page","webkit","2026-09-12","passed","2026-09-12","Home page","example.spec.js","",""
"","3089","Login nav link navigates to login page","webkit","2026-09-12","passed","2026-09-12","Home page","example.spec.js","",""
"","3241","valid user can log in","chromium","2026-09-12","passed","2026-09-12","Login page","example.spec.js","",""
"","2493","valid user can log in","webkit","2026-09-12","passed","2026-09-12","Login page","example.spec.js","",""
"","1442","valid user can log in","firefox","2026-09-12","passed","2026-09-12","Login page","example.spec.js","",""
"","1466","invalid credentials show validation errors","webkit","2026-09-12","passed","2026-09-12","Login page","example.spec.js","",""
"","2210","invalid credentials show validation errors","chromium","2026-09-12","passed","2026-09-12","Login page","example.spec.js","",""
"","2156","has correct title","chromium","2026-09-12","passed","2026-09-12","Login page","example.spec.js","",""
"","844","should load home page","chromium","2026-09-12","passed","2026-09-12","Application Endpoints","api.spec.js","",""
"","405","should load Employee page","chromium","2026-09-12","passed","2026-09-12","Application Endpoints","api.spec.js","",""
"","144","should load Employee page","webkit","2026-09-12","passed","2026-09-12","Application Endpoints","api.spec.js","",""
"","403","should return 404 for non-existent page","chromium","2026-09-12","passed","2026-09-12","Application Endpoints","api.spec.js","",""
"","150","should load Account/Login page","webkit","2026-09-12","passed","2026-09-12","Application Endpoints","api.spec.js","",""
"","1305","has correct title","webkit","2026-09-12","passed","2026-09-12","Login page","example.spec.js","",""
"","2798","Register nav link navigates to register page","chromium","2026-09-12","passed","2026-09-12","Home page","example.spec.js","",""
"","4205","has correct title","webkit","2026-09-12","passed","2026-09-12","Home page","example.spec.js","",""
"","534","should load Account/Login page","chromium","2026-09-12","passed","2026-09-12","Application Endpoints","api.spec.js","",""
"","1655","Login nav link navigates to login page","firefox","2026-09-12","passed","2026-09-12","Home page","example.spec.js","",""
"","2386","has correct title","firefox","2026-09-12","passed","2026-09-12","Home page","example.spec.js","",""
