"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","34","should return 404 for non-existent page","chromium","Thu May 21 14:50:06 UTC 2026","passed","Thu May 21 14:50:06 UTC 2026","Application Endpoints","api.spec.js","",""
"","1297","has correct title","webkit","Thu May 21 14:50:43 UTC 2026","passed","Thu May 21 14:50:44 UTC 2026","Login page","example.spec.js","",""
"","59","should load Account/Login page","webkit","Thu May 21 14:50:21 UTC 2026","passed","Thu May 21 14:50:21 UTC 2026","Application Endpoints","api.spec.js","",""
"","2573","Register nav link navigates to register page","webkit","Thu May 21 14:50:38 UTC 2026","passed","Thu May 21 14:50:41 UTC 2026","Home page","example.spec.js","",""
"","804","Login nav link navigates to login page","chromium","Thu May 21 14:50:09 UTC 2026","passed","Thu May 21 14:50:09 UTC 2026","Home page","example.spec.js","",""
"","3026","Login nav link navigates to login page","webkit","Thu May 21 14:50:35 UTC 2026","passed","Thu May 21 14:50:38 UTC 2026","Home page","example.spec.js","",""
"","37","should return 404 for non-existent page","firefox","Thu May 21 14:49:47 UTC 2026","passed","Thu May 21 14:49:47 UTC 2026","Application Endpoints","api.spec.js","",""
"","944","Register nav link navigates to register page","firefox","Thu May 21 14:49:50 UTC 2026","passed","Thu May 21 14:49:51 UTC 2026","Home page","example.spec.js","",""
"","253","should load home page","webkit","Thu May 21 14:50:21 UTC 2026","passed","Thu May 21 14:50:21 UTC 2026","Application Endpoints","api.spec.js","",""
"","58","should load Employee page","chromium","Thu May 21 14:50:06 UTC 2026","passed","Thu May 21 14:50:06 UTC 2026","Application Endpoints","api.spec.js","",""
"","2552","valid user can log in","webkit","Thu May 21 14:50:44 UTC 2026","passed","Thu May 21 14:50:47 UTC 2026","Login page","example.spec.js","",""
"","119","should load Employee page","firefox","Thu May 21 14:49:46 UTC 2026","passed","Thu May 21 14:49:46 UTC 2026","Application Endpoints","api.spec.js","",""
"","754","View Employees hero button navigates to employees page","chromium","Thu May 21 14:50:10 UTC 2026","passed","Thu May 21 14:50:11 UTC 2026","Home page","example.spec.js","",""
"","882","invalid credentials show validation errors","firefox","Thu May 21 14:49:54 UTC 2026","passed","Thu May 21 14:49:55 UTC 2026","Login page","example.spec.js","",""
"","799","Register nav link navigates to register page","chromium","Thu May 21 14:50:09 UTC 2026","passed","Thu May 21 14:50:10 UTC 2026","Home page","example.spec.js","",""
"","2141","View Employees hero button navigates to employees page","webkit","Thu May 21 14:50:41 UTC 2026","passed","Thu May 21 14:50:43 UTC 2026","Home page","example.spec.js","",""
"","201","should load home page","firefox","Thu May 21 14:49:46 UTC 2026","passed","Thu May 21 14:49:46 UTC 2026","Application Endpoints","api.spec.js","",""
"","37","should load Account/Login page","chromium","Thu May 21 14:50:06 UTC 2026","passed","Thu May 21 14:50:06 UTC 2026","Application Endpoints","api.spec.js","",""
"","1404","valid user can log in","firefox","Thu May 21 14:49:53 UTC 2026","passed","Thu May 21 14:49:54 UTC 2026","Login page","example.spec.js","",""
"","1142","valid user can log in","chromium","Thu May 21 14:50:12 UTC 2026","passed","Thu May 21 14:50:13 UTC 2026","Login page","example.spec.js","",""
"","700","invalid credentials show validation errors","chromium","Thu May 21 14:50:13 UTC 2026","passed","Thu May 21 14:50:13 UTC 2026","Login page","example.spec.js","",""
"","12730","has correct title","webkit","Thu May 21 14:50:21 UTC 2026","passed","Thu May 21 14:50:34 UTC 2026","Home page","example.spec.js","",""
"","1119","View Employees hero button navigates to employees page","firefox","Thu May 21 14:49:51 UTC 2026","passed","Thu May 21 14:49:52 UTC 2026","Home page","example.spec.js","",""
"","1778","has correct title","firefox","Thu May 21 14:49:47 UTC 2026","passed","Thu May 21 14:49:48 UTC 2026","Home page","example.spec.js","",""
"","117","should load Employee page","webkit","Thu May 21 14:50:21 UTC 2026","passed","Thu May 21 14:50:21 UTC 2026","Application Endpoints","api.spec.js","",""
"","926","Login nav link navigates to login page","firefox","Thu May 21 14:49:49 UTC 2026","passed","Thu May 21 14:49:50 UTC 2026","Home page","example.spec.js","",""
"","1016","has correct title","chromium","Thu May 21 14:50:06 UTC 2026","passed","Thu May 21 14:50:07 UTC 2026","Home page","example.spec.js","",""
"","676","has correct title","firefox","Thu May 21 14:49:52 UTC 2026","passed","Thu May 21 14:49:53 UTC 2026","Login page","example.spec.js","",""
"","605","has correct title","chromium","Thu May 21 14:50:11 UTC 2026","passed","Thu May 21 14:50:12 UTC 2026","Login page","example.spec.js","",""
"","312","should load home page","chromium","Thu May 21 14:50:06 UTC 2026","passed","Thu May 21 14:50:06 UTC 2026","Application Endpoints","api.spec.js","",""
"","54","should return 404 for non-existent page","webkit","Thu May 21 14:50:21 UTC 2026","passed","Thu May 21 14:50:21 UTC 2026","Application Endpoints","api.spec.js","",""
"","46","should load Account/Login page","firefox","Thu May 21 14:49:46 UTC 2026","passed","Thu May 21 14:49:47 UTC 2026","Application Endpoints","api.spec.js","",""
"","1437","invalid credentials show validation errors","webkit","Thu May 21 14:50:47 UTC 2026","passed","Thu May 21 14:50:48 UTC 2026","Login page","example.spec.js","",""
