"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","288","should load home page","chromium","2026-07-02","passed","2026-07-02","Application Endpoints","api.spec.js","",""
"","1187","Register nav link navigates to register page","chromium","2026-07-02","passed","2026-07-02","Home page","example.spec.js","",""
"","7402","has correct title","webkit","2026-07-02","passed","2026-07-02","Home page","example.spec.js","",""
"","57","should return 404 for non-existent page","firefox","2026-07-02","passed","2026-07-02","Application Endpoints","api.spec.js","",""
"","1710","valid user can log in","firefox","2026-07-02","passed","2026-07-02","Login page","example.spec.js","",""
"","972","invalid credentials show validation errors","chromium","2026-07-02","passed","2026-07-02","Login page","example.spec.js","",""
"","1052","invalid credentials show validation errors","firefox","2026-07-02","passed","2026-07-02","Login page","example.spec.js","",""
"","58","should load Employee page","firefox","2026-07-02","passed","2026-07-02","Application Endpoints","api.spec.js","",""
"","2031","Register nav link navigates to register page","webkit","2026-07-02","passed","2026-07-02","Home page","example.spec.js","",""
"","1629","valid user can log in","chromium","2026-07-02","passed","2026-07-02","Login page","example.spec.js","",""
"","4828","View Employees hero button navigates to employees page","webkit","2026-07-02","passed","2026-07-02","Home page","example.spec.js","",""
"","2292","valid user can log in","webkit","2026-07-02","passed","2026-07-02","Login page","example.spec.js","",""
"","38","should return 404 for non-existent page","webkit","2026-07-02","passed","2026-07-02","Application Endpoints","api.spec.js","",""
"","1457","Login nav link navigates to login page","firefox","2026-07-02","passed","2026-07-02","Home page","example.spec.js","",""
"","62","should load Account/Login page","chromium","2026-07-02","passed","2026-07-02","Application Endpoints","api.spec.js","",""
"","1052","has correct title","firefox","2026-07-02","passed","2026-07-02","Login page","example.spec.js","",""
"","40","should load Account/Login page","webkit","2026-07-02","passed","2026-07-02","Application Endpoints","api.spec.js","",""
"","58","should load Account/Login page","firefox","2026-07-02","passed","2026-07-02","Application Endpoints","api.spec.js","",""
"","40","should load Employee page","webkit","2026-07-02","passed","2026-07-02","Application Endpoints","api.spec.js","",""
"","1187","has correct title","chromium","2026-07-02","passed","2026-07-02","Home page","example.spec.js","",""
"","57","should return 404 for non-existent page","chromium","2026-07-02","passed","2026-07-02","Application Endpoints","api.spec.js","",""
"","1485","Register nav link navigates to register page","firefox","2026-07-02","passed","2026-07-02","Home page","example.spec.js","",""
"","1183","Login nav link navigates to login page","chromium","2026-07-02","passed","2026-07-02","Home page","example.spec.js","",""
"","1096","View Employees hero button navigates to employees page","chromium","2026-07-02","passed","2026-07-02","Home page","example.spec.js","",""
"","2681","Login nav link navigates to login page","webkit","2026-07-02","passed","2026-07-02","Home page","example.spec.js","",""
"","2253","has correct title","firefox","2026-07-02","passed","2026-07-02","Home page","example.spec.js","",""
"","225","should load home page","webkit","2026-07-02","passed","2026-07-02","Application Endpoints","api.spec.js","",""
"","1334","invalid credentials show validation errors","webkit","2026-07-02","passed","2026-07-02","Login page","example.spec.js","",""
"","294","should load home page","firefox","2026-07-02","passed","2026-07-02","Application Endpoints","api.spec.js","",""
"","58","should load Employee page","chromium","2026-07-02","passed","2026-07-02","Application Endpoints","api.spec.js","",""
"","1497","View Employees hero button navigates to employees page","firefox","2026-07-02","passed","2026-07-02","Home page","example.spec.js","",""
"","1079","has correct title","webkit","2026-07-02","passed","2026-07-02","Login page","example.spec.js","",""
"","885","has correct title","chromium","2026-07-02","passed","2026-07-02","Login page","example.spec.js","",""
