"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1195","Register nav link navigates to register page","firefox","2026-07-23","passed","2026-07-23","Home page","example.spec.js","",""
"","2591","valid user can log in","webkit","2026-07-23","passed","2026-07-23","Login page","example.spec.js","",""
"","1457","View Employees hero button navigates to employees page","firefox","2026-07-23","passed","2026-07-23","Home page","example.spec.js","",""
"","308","should load Employee page","chromium","2026-07-23","passed","2026-07-23","Application Endpoints","api.spec.js","",""
"","1434","Login nav link navigates to login page","firefox","2026-07-23","passed","2026-07-23","Home page","example.spec.js","",""
"","202","should load home page","webkit","2026-07-23","passed","2026-07-23","Application Endpoints","api.spec.js","",""
"","756","invalid credentials show validation errors","chromium","2026-07-23","passed","2026-07-23","Login page","example.spec.js","",""
"","997","invalid credentials show validation errors","firefox","2026-07-23","passed","2026-07-23","Login page","example.spec.js","",""
"","2909","Login nav link navigates to login page","webkit","2026-07-23","passed","2026-07-23","Home page","example.spec.js","",""
"","108","should return 404 for non-existent page","firefox","2026-07-23","passed","2026-07-23","Application Endpoints","api.spec.js","",""
"","1263","valid user can log in","chromium","2026-07-23","passed","2026-07-23","Login page","example.spec.js","",""
"","260","should load Employee page","firefox","2026-07-23","passed","2026-07-23","Application Endpoints","api.spec.js","",""
"","1282","has correct title","chromium","2026-07-23","passed","2026-07-23","Home page","example.spec.js","",""
"","1401","has correct title","webkit","2026-07-23","passed","2026-07-23","Login page","example.spec.js","",""
"","706","has correct title","chromium","2026-07-23","passed","2026-07-23","Login page","example.spec.js","",""
"","420","should load home page","firefox","2026-07-23","passed","2026-07-23","Application Endpoints","api.spec.js","",""
"","1947","has correct title","firefox","2026-07-23","passed","2026-07-23","Home page","example.spec.js","",""
"","91","should return 404 for non-existent page","webkit","2026-07-23","passed","2026-07-23","Application Endpoints","api.spec.js","",""
"","233","should load Account/Login page","webkit","2026-07-23","passed","2026-07-23","Application Endpoints","api.spec.js","",""
"","833","View Employees hero button navigates to employees page","chromium","2026-07-23","passed","2026-07-23","Home page","example.spec.js","",""
"","1462","invalid credentials show validation errors","webkit","2026-07-23","passed","2026-07-23","Login page","example.spec.js","",""
"","57","should load Account/Login page","chromium","2026-07-23","passed","2026-07-23","Application Endpoints","api.spec.js","",""
"","2323","View Employees hero button navigates to employees page","webkit","2026-07-23","passed","2026-07-23","Home page","example.spec.js","",""
"","1428","valid user can log in","firefox","2026-07-23","passed","2026-07-23","Login page","example.spec.js","",""
"","206","should load Account/Login page","firefox","2026-07-23","passed","2026-07-23","Application Endpoints","api.spec.js","",""
"","7392","has correct title","webkit","2026-07-23","passed","2026-07-23","Home page","example.spec.js","",""
"","318","should load Employee page","webkit","2026-07-23","passed","2026-07-23","Application Endpoints","api.spec.js","",""
"","902","Login nav link navigates to login page","chromium","2026-07-23","passed","2026-07-23","Home page","example.spec.js","",""
"","312","should load home page","chromium","2026-07-23","passed","2026-07-23","Application Endpoints","api.spec.js","",""
"","306","should return 404 for non-existent page","chromium","2026-07-23","passed","2026-07-23","Application Endpoints","api.spec.js","",""
"","1033","has correct title","firefox","2026-07-23","passed","2026-07-23","Login page","example.spec.js","",""
"","2026","Register nav link navigates to register page","webkit","2026-07-23","passed","2026-07-23","Home page","example.spec.js","",""
"","870","Register nav link navigates to register page","chromium","2026-07-23","passed","2026-07-23","Home page","example.spec.js","",""
