"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8136","has correct title","webkit","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","1575","valid user can log in","chromium","2026-06-10","passed","2026-06-10","Login page","example.spec.js","",""
"","59","should load Employee page","chromium","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","32","should return 404 for non-existent page","firefox","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","44","should return 404 for non-existent page","webkit","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","35","should load Employee page","firefox","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","1044","View Employees hero button navigates to employees page","firefox","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","1062","Register nav link navigates to register page","firefox","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","1074","Login nav link navigates to login page","firefox","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","47","should load Employee page","webkit","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","1018","View Employees hero button navigates to employees page","chromium","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","790","invalid credentials show validation errors","firefox","2026-06-10","passed","2026-06-10","Login page","example.spec.js","",""
"","1059","Register nav link navigates to register page","chromium","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","1169","has correct title","chromium","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","1170","has correct title","webkit","2026-06-10","passed","2026-06-10","Login page","example.spec.js","",""
"","816","has correct title","chromium","2026-06-10","passed","2026-06-10","Login page","example.spec.js","",""
"","1984","View Employees hero button navigates to employees page","webkit","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","697","has correct title","firefox","2026-06-10","passed","2026-06-10","Login page","example.spec.js","",""
"","50","should load Account/Login page","webkit","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","60","should load Account/Login page","chromium","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","923","invalid credentials show validation errors","chromium","2026-06-10","passed","2026-06-10","Login page","example.spec.js","",""
"","47","should load Account/Login page","firefox","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","166","should load home page","webkit","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","2092","has correct title","firefox","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","2859","Login nav link navigates to login page","webkit","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","1086","Login nav link navigates to login page","chromium","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","257","should load home page","chromium","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","55","should return 404 for non-existent page","chromium","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","1184","valid user can log in","firefox","2026-06-10","passed","2026-06-10","Login page","example.spec.js","",""
"","2212","valid user can log in","webkit","2026-06-10","passed","2026-06-10","Login page","example.spec.js","",""
"","1313","invalid credentials show validation errors","webkit","2026-06-10","passed","2026-06-10","Login page","example.spec.js","",""
"","2019","Register nav link navigates to register page","webkit","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","188","should load home page","firefox","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
