"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1429","valid user can log in","chromium","2026-07-19","passed","2026-07-19","Login page","example.spec.js","",""
"","315","should return 404 for non-existent page","webkit","2026-07-19","passed","2026-07-19","Application Endpoints","api.spec.js","",""
"","1010","Register nav link navigates to register page","firefox","2026-07-19","passed","2026-07-19","Home page","example.spec.js","",""
"","3019","Login nav link navigates to login page","webkit","2026-07-19","passed","2026-07-19","Home page","example.spec.js","",""
"","1675","invalid credentials show validation errors","webkit","2026-07-19","passed","2026-07-19","Login page","example.spec.js","",""
"","10067","has correct title","webkit","2026-07-19","passed","2026-07-19","Home page","example.spec.js","",""
"","378","should return 404 for non-existent page","chromium","2026-07-19","passed","2026-07-19","Application Endpoints","api.spec.js","",""
"","59","should load Account/Login page","firefox","2026-07-19","passed","2026-07-19","Application Endpoints","api.spec.js","",""
"","324","should load Account/Login page","webkit","2026-07-19","passed","2026-07-19","Application Endpoints","api.spec.js","",""
"","983","View Employees hero button navigates to employees page","chromium","2026-07-19","passed","2026-07-19","Home page","example.spec.js","",""
"","864","has correct title","chromium","2026-07-19","passed","2026-07-19","Login page","example.spec.js","",""
"","3055","View Employees hero button navigates to employees page","webkit","2026-07-19","passed","2026-07-19","Home page","example.spec.js","",""
"","186","should load Account/Login page","chromium","2026-07-19","passed","2026-07-19","Application Endpoints","api.spec.js","",""
"","1729","has correct title","webkit","2026-07-19","passed","2026-07-19","Login page","example.spec.js","",""
"","1119","Register nav link navigates to register page","chromium","2026-07-19","passed","2026-07-19","Home page","example.spec.js","",""
"","921","invalid credentials show validation errors","firefox","2026-07-19","passed","2026-07-19","Login page","example.spec.js","",""
"","1051","Login nav link navigates to login page","firefox","2026-07-19","passed","2026-07-19","Home page","example.spec.js","",""
"","836","has correct title","firefox","2026-07-19","passed","2026-07-19","Login page","example.spec.js","",""
"","635","should load home page","webkit","2026-07-19","passed","2026-07-19","Application Endpoints","api.spec.js","",""
"","388","should return 404 for non-existent page","firefox","2026-07-19","passed","2026-07-19","Application Endpoints","api.spec.js","",""
"","1087","Login nav link navigates to login page","chromium","2026-07-19","passed","2026-07-19","Home page","example.spec.js","",""
"","180","should load Employee page","webkit","2026-07-19","passed","2026-07-19","Application Endpoints","api.spec.js","",""
"","1024","View Employees hero button navigates to employees page","firefox","2026-07-19","passed","2026-07-19","Home page","example.spec.js","",""
"","2909","valid user can log in","webkit","2026-07-19","passed","2026-07-19","Login page","example.spec.js","",""
"","186","should load Employee page","chromium","2026-07-19","passed","2026-07-19","Application Endpoints","api.spec.js","",""
"","1446","has correct title","chromium","2026-07-19","passed","2026-07-19","Home page","example.spec.js","",""
"","1251","valid user can log in","firefox","2026-07-19","passed","2026-07-19","Login page","example.spec.js","",""
"","2793","Register nav link navigates to register page","webkit","2026-07-19","passed","2026-07-19","Home page","example.spec.js","",""
"","2058","has correct title","firefox","2026-07-19","passed","2026-07-19","Home page","example.spec.js","",""
"","987","invalid credentials show validation errors","chromium","2026-07-19","passed","2026-07-19","Login page","example.spec.js","",""
"","340","should load home page","firefox","2026-07-19","passed","2026-07-19","Application Endpoints","api.spec.js","",""
"","176","should load Employee page","firefox","2026-07-19","passed","2026-07-19","Application Endpoints","api.spec.js","",""
"","615","should load home page","chromium","2026-07-19","passed","2026-07-19","Application Endpoints","api.spec.js","",""
