"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2149","Register nav link navigates to register page","webkit","2026-06-28","passed","2026-06-28","Home page","example.spec.js","",""
"","167","should load home page","firefox","2026-06-28","passed","2026-06-28","Application Endpoints","api.spec.js","",""
"","1112","valid user can log in","chromium","2026-06-28","passed","2026-06-28","Login page","example.spec.js","",""
"","1190","has correct title","webkit","2026-06-28","passed","2026-06-28","Login page","example.spec.js","",""
"","1429","invalid credentials show validation errors","webkit","2026-06-28","passed","2026-06-28","Login page","example.spec.js","",""
"","1285","View Employees hero button navigates to employees page","firefox","2026-06-28","passed","2026-06-28","Home page","example.spec.js","",""
"","55","should load Employee page","webkit","2026-06-28","passed","2026-06-28","Application Endpoints","api.spec.js","",""
"","2454","valid user can log in","webkit","2026-06-28","passed","2026-06-28","Login page","example.spec.js","",""
"","21","should return 404 for non-existent page","chromium","2026-06-28","passed","2026-06-28","Application Endpoints","api.spec.js","",""
"","649","invalid credentials show validation errors","chromium","2026-06-28","passed","2026-06-28","Login page","example.spec.js","",""
"","54","should load Account/Login page","webkit","2026-06-28","passed","2026-06-28","Application Endpoints","api.spec.js","",""
"","1149","Login nav link navigates to login page","firefox","2026-06-28","passed","2026-06-28","Home page","example.spec.js","",""
"","22","should load Account/Login page","chromium","2026-06-28","passed","2026-06-28","Application Endpoints","api.spec.js","",""
"","263","should load home page","webkit","2026-06-28","passed","2026-06-28","Application Endpoints","api.spec.js","",""
"","2832","View Employees hero button navigates to employees page","webkit","2026-06-28","passed","2026-06-28","Home page","example.spec.js","",""
"","1029","has correct title","chromium","2026-06-28","passed","2026-06-28","Home page","example.spec.js","",""
"","742","has correct title","firefox","2026-06-28","passed","2026-06-28","Login page","example.spec.js","",""
"","3324","Login nav link navigates to login page","webkit","2026-06-28","passed","2026-06-28","Home page","example.spec.js","",""
"","166","should load home page","chromium","2026-06-28","passed","2026-06-28","Application Endpoints","api.spec.js","",""
"","731","Login nav link navigates to login page","chromium","2026-06-28","passed","2026-06-28","Home page","example.spec.js","",""
"","2060","has correct title","firefox","2026-06-28","passed","2026-06-28","Home page","example.spec.js","",""
"","36","should return 404 for non-existent page","firefox","2026-06-28","passed","2026-06-28","Application Endpoints","api.spec.js","",""
"","24","should load Employee page","chromium","2026-06-28","passed","2026-06-28","Application Endpoints","api.spec.js","",""
"","687","View Employees hero button navigates to employees page","chromium","2026-06-28","passed","2026-06-28","Home page","example.spec.js","",""
"","53","should return 404 for non-existent page","webkit","2026-06-28","passed","2026-06-28","Application Endpoints","api.spec.js","",""
"","1210","valid user can log in","firefox","2026-06-28","passed","2026-06-28","Login page","example.spec.js","",""
"","4881","has correct title","webkit","2026-06-28","passed","2026-06-28","Home page","example.spec.js","",""
"","782","invalid credentials show validation errors","firefox","2026-06-28","passed","2026-06-28","Login page","example.spec.js","",""
"","589","has correct title","chromium","2026-06-28","passed","2026-06-28","Login page","example.spec.js","",""
"","748","Register nav link navigates to register page","chromium","2026-06-28","passed","2026-06-28","Home page","example.spec.js","",""
"","37","should load Account/Login page","firefox","2026-06-28","passed","2026-06-28","Application Endpoints","api.spec.js","",""
"","995","Register nav link navigates to register page","firefox","2026-06-28","passed","2026-06-28","Home page","example.spec.js","",""
"","37","should load Employee page","firefox","2026-06-28","passed","2026-06-28","Application Endpoints","api.spec.js","",""
