"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","124367","valid user can log in","webkit","2026-09-02","broken","2026-09-02","Login page","example.spec.js","",""
"","159","should load Employee page","firefox","2026-09-02","failed","2026-09-02","Application Endpoints","api.spec.js","",""
"","126397","Register nav link navigates to register page","chromium","2026-09-02","broken","2026-09-02","Home page","example.spec.js","",""
"","124541","Login nav link navigates to login page","webkit","2026-09-02","broken","2026-09-02","Home page","example.spec.js","",""
"","124340","Register nav link navigates to register page","webkit","2026-09-02","broken","2026-09-02","Home page","example.spec.js","",""
"","244","should return 404 for non-existent page","chromium","2026-09-02","failed","2026-09-02","Application Endpoints","api.spec.js","",""
"","16276","has correct title","firefox","2026-09-02","failed","2026-09-02","Home page","example.spec.js","",""
"","329","should load home page","webkit","2026-09-02","failed","2026-09-02","Application Endpoints","api.spec.js","",""
"","125690","View Employees hero button navigates to employees page","chromium","2026-09-02","broken","2026-09-02","Home page","example.spec.js","",""
"","123","should load home page","chromium","2026-09-02","failed","2026-09-02","Application Endpoints","api.spec.js","",""
"","0","invalid credentials show validation errors","firefox","2026-09-02","skipped","2026-09-02","Login page","example.spec.js","",""
"","124677","View Employees hero button navigates to employees page","webkit","2026-09-02","broken","2026-09-02","Home page","example.spec.js","",""
"","120234","Login nav link navigates to login page","firefox","2026-09-02","broken","2026-09-02","Home page","example.spec.js","",""
"","172","should load home page","firefox","2026-09-02","failed","2026-09-02","Application Endpoints","api.spec.js","",""
"","120261","Register nav link navigates to register page","firefox","2026-09-02","broken","2026-09-02","Home page","example.spec.js","",""
"","126092","valid user can log in","chromium","2026-09-02","broken","2026-09-02","Login page","example.spec.js","",""
"","129","should load Employee page","chromium","2026-09-02","failed","2026-09-02","Application Endpoints","api.spec.js","",""
"","1","invalid credentials show validation errors","webkit","2026-09-02","skipped","2026-09-02","Login page","example.spec.js","",""
"","16362","has correct title","firefox","2026-09-02","failed","2026-09-02","Login page","example.spec.js","",""
"","16407","has correct title","chromium","2026-09-02","failed","2026-09-02","Home page","example.spec.js","",""
"","120189","View Employees hero button navigates to employees page","firefox","2026-09-02","broken","2026-09-02","Home page","example.spec.js","",""
"","16456","has correct title","webkit","2026-09-02","failed","2026-09-02","Login page","example.spec.js","",""
"","16223","has correct title","chromium","2026-09-02","failed","2026-09-02","Login page","example.spec.js","",""
"","110","should load Account/Login page","chromium","2026-09-02","failed","2026-09-02","Application Endpoints","api.spec.js","",""
"","181","should load Employee page","webkit","2026-09-02","failed","2026-09-02","Application Endpoints","api.spec.js","",""
"","120252","valid user can log in","firefox","2026-09-02","broken","2026-09-02","Login page","example.spec.js","",""
"","125918","Login nav link navigates to login page","chromium","2026-09-02","broken","2026-09-02","Home page","example.spec.js","",""
"","186","should return 404 for non-existent page","webkit","2026-09-02","failed","2026-09-02","Application Endpoints","api.spec.js","",""
"","211","should load Account/Login page","webkit","2026-09-02","failed","2026-09-02","Application Endpoints","api.spec.js","",""
"","135","should load Account/Login page","firefox","2026-09-02","failed","2026-09-02","Application Endpoints","api.spec.js","",""
"","16464","has correct title","webkit","2026-09-02","failed","2026-09-02","Home page","example.spec.js","",""
"","0","invalid credentials show validation errors","chromium","2026-09-02","skipped","2026-09-02","Login page","example.spec.js","",""
"","219","should return 404 for non-existent page","firefox","2026-09-02","failed","2026-09-02","Application Endpoints","api.spec.js","",""
