"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1362","Login nav link navigates to login page","firefox","2026-06-04","passed","2026-06-04","Home page","example.spec.js","",""
"","1587","View Employees hero button navigates to employees page","webkit","2026-06-04","passed","2026-06-04","Home page","example.spec.js","",""
"","1006","has correct title","webkit","2026-06-04","passed","2026-06-04","Login page","example.spec.js","",""
"","1848","valid user can log in","webkit","2026-06-04","passed","2026-06-04","Login page","example.spec.js","",""
"","46","should load Account/Login page","chromium","2026-06-04","passed","2026-06-04","Application Endpoints","api.spec.js","",""
"","625","has correct title","chromium","2026-06-04","passed","2026-06-04","Login page","example.spec.js","",""
"","1962","Register nav link navigates to register page","webkit","2026-06-04","passed","2026-06-04","Home page","example.spec.js","",""
"","47","should load Employee page","chromium","2026-06-04","passed","2026-06-04","Application Endpoints","api.spec.js","",""
"","234","should load home page","webkit","2026-06-04","passed","2026-06-04","Application Endpoints","api.spec.js","",""
"","751","has correct title","firefox","2026-06-04","passed","2026-06-04","Login page","example.spec.js","",""
"","938","has correct title","chromium","2026-06-04","passed","2026-06-04","Home page","example.spec.js","",""
"","253","should load home page","chromium","2026-06-04","passed","2026-06-04","Application Endpoints","api.spec.js","",""
"","833","Register nav link navigates to register page","chromium","2026-06-04","passed","2026-06-04","Home page","example.spec.js","",""
"","296","should load home page","firefox","2026-06-04","passed","2026-06-04","Application Endpoints","api.spec.js","",""
"","45","should return 404 for non-existent page","firefox","2026-06-04","passed","2026-06-04","Application Endpoints","api.spec.js","",""
"","50","should load Employee page","firefox","2026-06-04","passed","2026-06-04","Application Endpoints","api.spec.js","",""
"","1184","valid user can log in","chromium","2026-06-04","passed","2026-06-04","Login page","example.spec.js","",""
"","36","should return 404 for non-existent page","webkit","2026-06-04","passed","2026-06-04","Application Endpoints","api.spec.js","",""
"","1293","Register nav link navigates to register page","firefox","2026-06-04","passed","2026-06-04","Home page","example.spec.js","",""
"","740","View Employees hero button navigates to employees page","chromium","2026-06-04","passed","2026-06-04","Home page","example.spec.js","",""
"","2580","Login nav link navigates to login page","webkit","2026-06-04","passed","2026-06-04","Home page","example.spec.js","",""
"","52","should load Account/Login page","firefox","2026-06-04","passed","2026-06-04","Application Endpoints","api.spec.js","",""
"","1257","valid user can log in","firefox","2026-06-04","passed","2026-06-04","Login page","example.spec.js","",""
"","826","Login nav link navigates to login page","chromium","2026-06-04","passed","2026-06-04","Home page","example.spec.js","",""
"","669","invalid credentials show validation errors","chromium","2026-06-04","passed","2026-06-04","Login page","example.spec.js","",""
"","1760","has correct title","webkit","2026-06-04","passed","2026-06-04","Home page","example.spec.js","",""
"","884","invalid credentials show validation errors","firefox","2026-06-04","passed","2026-06-04","Login page","example.spec.js","",""
"","39","should load Account/Login page","webkit","2026-06-04","passed","2026-06-04","Application Endpoints","api.spec.js","",""
"","1116","View Employees hero button navigates to employees page","firefox","2026-06-04","passed","2026-06-04","Home page","example.spec.js","",""
"","39","should load Employee page","webkit","2026-06-04","passed","2026-06-04","Application Endpoints","api.spec.js","",""
"","1833","has correct title","firefox","2026-06-04","passed","2026-06-04","Home page","example.spec.js","",""
"","1067","invalid credentials show validation errors","webkit","2026-06-04","passed","2026-06-04","Login page","example.spec.js","",""
"","42","should return 404 for non-existent page","chromium","2026-06-04","passed","2026-06-04","Application Endpoints","api.spec.js","",""
