"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2715","valid user can log in","webkit","2026-09-17","passed","2026-09-17","Login page","example.spec.js","",""
"","1455","View Employees hero button navigates to employees page","chromium","2026-09-17","passed","2026-09-17","Home page","example.spec.js","",""
"","261","should load Account/Login page","chromium","2026-09-17","passed","2026-09-17","Application Endpoints","api.spec.js","",""
"","307","should load Employee page","chromium","2026-09-17","passed","2026-09-17","Application Endpoints","api.spec.js","",""
"","1533","invalid credentials show validation errors","webkit","2026-09-17","passed","2026-09-17","Login page","example.spec.js","",""
"","813","invalid credentials show validation errors","firefox","2026-09-17","passed","2026-09-17","Login page","example.spec.js","",""
"","175","should return 404 for non-existent page","chromium","2026-09-17","passed","2026-09-17","Application Endpoints","api.spec.js","",""
"","261","should load home page","webkit","2026-09-17","passed","2026-09-17","Application Endpoints","api.spec.js","",""
"","1039","View Employees hero button navigates to employees page","firefox","2026-09-17","passed","2026-09-17","Home page","example.spec.js","",""
"","1640","Register nav link navigates to register page","chromium","2026-09-17","passed","2026-09-17","Home page","example.spec.js","",""
"","127","should return 404 for non-existent page","webkit","2026-09-17","passed","2026-09-17","Application Endpoints","api.spec.js","",""
"","9945","has correct title","webkit","2026-09-17","passed","2026-09-17","Home page","example.spec.js","",""
"","1919","valid user can log in","chromium","2026-09-17","passed","2026-09-17","Login page","example.spec.js","",""
"","317","should load Employee page","firefox","2026-09-17","passed","2026-09-17","Application Endpoints","api.spec.js","",""
"","59","should load Account/Login page","firefox","2026-09-17","passed","2026-09-17","Application Endpoints","api.spec.js","",""
"","1634","has correct title","chromium","2026-09-17","passed","2026-09-17","Home page","example.spec.js","",""
"","1637","Login nav link navigates to login page","chromium","2026-09-17","passed","2026-09-17","Home page","example.spec.js","",""
"","974","Register nav link navigates to register page","firefox","2026-09-17","passed","2026-09-17","Home page","example.spec.js","",""
"","1670","has correct title","firefox","2026-09-17","passed","2026-09-17","Home page","example.spec.js","",""
"","1408","has correct title","webkit","2026-09-17","passed","2026-09-17","Login page","example.spec.js","",""
"","2473","Register nav link navigates to register page","webkit","2026-09-17","passed","2026-09-17","Home page","example.spec.js","",""
"","1179","Login nav link navigates to login page","firefox","2026-09-17","passed","2026-09-17","Home page","example.spec.js","",""
"","1327","invalid credentials show validation errors","chromium","2026-09-17","passed","2026-09-17","Login page","example.spec.js","",""
"","622","should load home page","chromium","2026-09-17","passed","2026-09-17","Application Endpoints","api.spec.js","",""
"","1229","has correct title","chromium","2026-09-17","passed","2026-09-17","Login page","example.spec.js","",""
"","249","should load Employee page","webkit","2026-09-17","passed","2026-09-17","Application Endpoints","api.spec.js","",""
"","412","should load home page","firefox","2026-09-17","passed","2026-09-17","Application Endpoints","api.spec.js","",""
"","263","should load Account/Login page","webkit","2026-09-17","passed","2026-09-17","Application Endpoints","api.spec.js","",""
"","718","has correct title","firefox","2026-09-17","passed","2026-09-17","Login page","example.spec.js","",""
"","2597","Login nav link navigates to login page","webkit","2026-09-17","passed","2026-09-17","Home page","example.spec.js","",""
"","1200","valid user can log in","firefox","2026-09-17","passed","2026-09-17","Login page","example.spec.js","",""
"","2609","View Employees hero button navigates to employees page","webkit","2026-09-17","passed","2026-09-17","Home page","example.spec.js","",""
"","203","should return 404 for non-existent page","firefox","2026-09-17","passed","2026-09-17","Application Endpoints","api.spec.js","",""
