"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","291","should load Employee page","webkit","2026-09-19","passed","2026-09-19","Application Endpoints","api.spec.js","",""
"","2009","View Employees hero button navigates to employees page","firefox","2026-09-19","passed","2026-09-19","Home page","example.spec.js","",""
"","3025","valid user can log in","webkit","2026-09-19","passed","2026-09-19","Login page","example.spec.js","",""
"","664","should load home page","webkit","2026-09-19","passed","2026-09-19","Application Endpoints","api.spec.js","",""
"","1901","valid user can log in","firefox","2026-09-19","passed","2026-09-19","Login page","example.spec.js","",""
"","305","should load Account/Login page","firefox","2026-09-19","passed","2026-09-19","Application Endpoints","api.spec.js","",""
"","750","has correct title","chromium","2026-09-19","passed","2026-09-19","Login page","example.spec.js","",""
"","780","View Employees hero button navigates to employees page","chromium","2026-09-19","passed","2026-09-19","Home page","example.spec.js","",""
"","344","should load Account/Login page","webkit","2026-09-19","passed","2026-09-19","Application Endpoints","api.spec.js","",""
"","1228","valid user can log in","chromium","2026-09-19","passed","2026-09-19","Login page","example.spec.js","",""
"","1292","has correct title","firefox","2026-09-19","passed","2026-09-19","Login page","example.spec.js","",""
"","62","should load Employee page","chromium","2026-09-19","passed","2026-09-19","Application Endpoints","api.spec.js","",""
"","749","invalid credentials show validation errors","chromium","2026-09-19","passed","2026-09-19","Login page","example.spec.js","",""
"","660","should load home page","firefox","2026-09-19","passed","2026-09-19","Application Endpoints","api.spec.js","",""
"","285","should load home page","chromium","2026-09-19","passed","2026-09-19","Application Endpoints","api.spec.js","",""
"","3104","Login nav link navigates to login page","webkit","2026-09-19","passed","2026-09-19","Home page","example.spec.js","",""
"","940","Login nav link navigates to login page","chromium","2026-09-19","passed","2026-09-19","Home page","example.spec.js","",""
"","1799","invalid credentials show validation errors","webkit","2026-09-19","passed","2026-09-19","Login page","example.spec.js","",""
"","2719","has correct title","firefox","2026-09-19","passed","2026-09-19","Home page","example.spec.js","",""
"","217","should load Account/Login page","chromium","2026-09-19","passed","2026-09-19","Application Endpoints","api.spec.js","",""
"","165","should load Employee page","firefox","2026-09-19","passed","2026-09-19","Application Endpoints","api.spec.js","",""
"","1638","has correct title","webkit","2026-09-19","passed","2026-09-19","Login page","example.spec.js","",""
"","2710","Register nav link navigates to register page","webkit","2026-09-19","passed","2026-09-19","Home page","example.spec.js","",""
"","982","has correct title","chromium","2026-09-19","passed","2026-09-19","Home page","example.spec.js","",""
"","897","Register nav link navigates to register page","chromium","2026-09-19","passed","2026-09-19","Home page","example.spec.js","",""
"","1619","Register nav link navigates to register page","firefox","2026-09-19","passed","2026-09-19","Home page","example.spec.js","",""
"","8646","has correct title","webkit","2026-09-19","passed","2026-09-19","Home page","example.spec.js","",""
"","283","should return 404 for non-existent page","webkit","2026-09-19","passed","2026-09-19","Application Endpoints","api.spec.js","",""
"","3101","View Employees hero button navigates to employees page","webkit","2026-09-19","passed","2026-09-19","Home page","example.spec.js","",""
"","1768","Login nav link navigates to login page","firefox","2026-09-19","passed","2026-09-19","Home page","example.spec.js","",""
"","107","should return 404 for non-existent page","chromium","2026-09-19","passed","2026-09-19","Application Endpoints","api.spec.js","",""
"","1661","invalid credentials show validation errors","firefox","2026-09-19","passed","2026-09-19","Login page","example.spec.js","",""
"","444","should return 404 for non-existent page","firefox","2026-09-19","passed","2026-09-19","Application Endpoints","api.spec.js","",""
