"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2188","valid user can log in","webkit","2026-07-03","passed","2026-07-03","Login page","example.spec.js","",""
"","1230","View Employees hero button navigates to employees page","firefox","2026-07-03","passed","2026-07-03","Home page","example.spec.js","",""
"","59","should load Account/Login page","chromium","2026-07-03","passed","2026-07-03","Application Endpoints","api.spec.js","",""
"","21","should return 404 for non-existent page","webkit","2026-07-03","passed","2026-07-03","Application Endpoints","api.spec.js","",""
"","22","should load Account/Login page","webkit","2026-07-03","passed","2026-07-03","Application Endpoints","api.spec.js","",""
"","2052","View Employees hero button navigates to employees page","webkit","2026-07-03","passed","2026-07-03","Home page","example.spec.js","",""
"","1545","valid user can log in","chromium","2026-07-03","passed","2026-07-03","Login page","example.spec.js","",""
"","888","has correct title","chromium","2026-07-03","passed","2026-07-03","Login page","example.spec.js","",""
"","57","should return 404 for non-existent page","chromium","2026-07-03","passed","2026-07-03","Application Endpoints","api.spec.js","",""
"","2621","Login nav link navigates to login page","webkit","2026-07-03","passed","2026-07-03","Home page","example.spec.js","",""
"","862","invalid credentials show validation errors","firefox","2026-07-03","passed","2026-07-03","Login page","example.spec.js","",""
"","666","has correct title","firefox","2026-07-03","passed","2026-07-03","Login page","example.spec.js","",""
"","1114","has correct title","webkit","2026-07-03","passed","2026-07-03","Login page","example.spec.js","",""
"","59","should load Employee page","chromium","2026-07-03","passed","2026-07-03","Application Endpoints","api.spec.js","",""
"","1842","has correct title","firefox","2026-07-03","passed","2026-07-03","Home page","example.spec.js","",""
"","1211","valid user can log in","firefox","2026-07-03","passed","2026-07-03","Login page","example.spec.js","",""
"","2090","Register nav link navigates to register page","webkit","2026-07-03","passed","2026-07-03","Home page","example.spec.js","",""
"","1013","View Employees hero button navigates to employees page","chromium","2026-07-03","passed","2026-07-03","Home page","example.spec.js","",""
"","138","should load home page","firefox","2026-07-03","passed","2026-07-03","Application Endpoints","api.spec.js","",""
"","5431","has correct title","chromium","2026-07-03","passed","2026-07-03","Home page","example.spec.js","",""
"","36","should return 404 for non-existent page","firefox","2026-07-03","passed","2026-07-03","Application Endpoints","api.spec.js","",""
"","1187","Register nav link navigates to register page","chromium","2026-07-03","passed","2026-07-03","Home page","example.spec.js","",""
"","1065","Register nav link navigates to register page","firefox","2026-07-03","passed","2026-07-03","Home page","example.spec.js","",""
"","657","should load home page","chromium","2026-07-03","passed","2026-07-03","Application Endpoints","api.spec.js","",""
"","971","invalid credentials show validation errors","chromium","2026-07-03","passed","2026-07-03","Login page","example.spec.js","",""
"","37","should load Account/Login page","firefox","2026-07-03","passed","2026-07-03","Application Endpoints","api.spec.js","",""
"","39","should load Employee page","firefox","2026-07-03","passed","2026-07-03","Application Endpoints","api.spec.js","",""
"","22","should load Employee page","webkit","2026-07-03","passed","2026-07-03","Application Endpoints","api.spec.js","",""
"","237","should load home page","webkit","2026-07-03","passed","2026-07-03","Application Endpoints","api.spec.js","",""
"","1199","Login nav link navigates to login page","chromium","2026-07-03","passed","2026-07-03","Home page","example.spec.js","",""
"","1209","Login nav link navigates to login page","firefox","2026-07-03","passed","2026-07-03","Home page","example.spec.js","",""
"","1155","invalid credentials show validation errors","webkit","2026-07-03","passed","2026-07-03","Login page","example.spec.js","",""
"","6288","has correct title","webkit","2026-07-03","passed","2026-07-03","Home page","example.spec.js","",""
