"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","invalid credentials show validation errors","webkit","2026-08-30","skipped","2026-08-30","Login page","example.spec.js","",""
"","120230","Login nav link navigates to login page","firefox","2026-08-30","broken","2026-08-30","Home page","example.spec.js","",""
"","244","should load Account/Login page","firefox","2026-08-30","failed","2026-08-30","Application Endpoints","api.spec.js","",""
"","125434","Register nav link navigates to register page","chromium","2026-08-30","broken","2026-08-30","Home page","example.spec.js","",""
"","16643","has correct title","webkit","2026-08-30","failed","2026-08-30","Login page","example.spec.js","",""
"","219","should load Account/Login page","webkit","2026-08-30","failed","2026-08-30","Application Endpoints","api.spec.js","",""
"","16636","has correct title","webkit","2026-08-30","failed","2026-08-30","Home page","example.spec.js","",""
"","198","should return 404 for non-existent page","webkit","2026-08-30","failed","2026-08-30","Application Endpoints","api.spec.js","",""
"","16245","has correct title","firefox","2026-08-30","failed","2026-08-30","Login page","example.spec.js","",""
"","280","should return 404 for non-existent page","chromium","2026-08-30","failed","2026-08-30","Application Endpoints","api.spec.js","",""
"","126051","View Employees hero button navigates to employees page","webkit","2026-08-30","broken","2026-08-30","Home page","example.spec.js","",""
"","16355","has correct title","chromium","2026-08-30","failed","2026-08-30","Login page","example.spec.js","",""
"","125788","valid user can log in","webkit","2026-08-30","broken","2026-08-30","Login page","example.spec.js","",""
"","16273","has correct title","chromium","2026-08-30","failed","2026-08-30","Home page","example.spec.js","",""
"","256","should load Employee page","chromium","2026-08-30","failed","2026-08-30","Application Endpoints","api.spec.js","",""
"","126070","Register nav link navigates to register page","webkit","2026-08-30","broken","2026-08-30","Home page","example.spec.js","",""
"","226","should load home page","firefox","2026-08-30","failed","2026-08-30","Application Endpoints","api.spec.js","",""
"","125638","Login nav link navigates to login page","chromium","2026-08-30","broken","2026-08-30","Home page","example.spec.js","",""
"","186","should load Account/Login page","chromium","2026-08-30","failed","2026-08-30","Application Endpoints","api.spec.js","",""
"","120212","Register nav link navigates to register page","firefox","2026-08-30","broken","2026-08-30","Home page","example.spec.js","",""
"","16150","has correct title","firefox","2026-08-30","failed","2026-08-30","Home page","example.spec.js","",""
"","248","should load home page","chromium","2026-08-30","failed","2026-08-30","Application Endpoints","api.spec.js","",""
"","125328","View Employees hero button navigates to employees page","chromium","2026-08-30","broken","2026-08-30","Home page","example.spec.js","",""
"","348","should load Employee page","firefox","2026-08-30","failed","2026-08-30","Application Endpoints","api.spec.js","",""
"","125889","Login nav link navigates to login page","webkit","2026-08-30","broken","2026-08-30","Home page","example.spec.js","",""
"","0","invalid credentials show validation errors","firefox","2026-08-30","skipped","2026-08-30","Login page","example.spec.js","",""
"","120186","View Employees hero button navigates to employees page","firefox","2026-08-30","broken","2026-08-30","Home page","example.spec.js","",""
"","1","invalid credentials show validation errors","chromium","2026-08-30","skipped","2026-08-30","Login page","example.spec.js","",""
"","120250","valid user can log in","firefox","2026-08-30","broken","2026-08-30","Login page","example.spec.js","",""
"","272","should load home page","webkit","2026-08-30","failed","2026-08-30","Application Endpoints","api.spec.js","",""
"","196","should load Employee page","webkit","2026-08-30","failed","2026-08-30","Application Endpoints","api.spec.js","",""
"","147","should return 404 for non-existent page","firefox","2026-08-30","failed","2026-08-30","Application Endpoints","api.spec.js","",""
"","125423","valid user can log in","chromium","2026-08-30","broken","2026-08-30","Login page","example.spec.js","",""
