"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","470","should display login form","firefox","2026-06-10","passed","2026-06-10","Playground - Login Form","playground.spec.js","",""
"","897","Register nav link navigates to register page","chromium","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","120212","should fill text inputs","firefox","2026-06-10","broken","2026-06-10","Playground - Form Elements","playground.spec.js","",""
"","271","should load home page","chromium","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","0","should fill textarea","firefox","2026-06-10","skipped","2026-06-10","Playground - Form Elements","playground.spec.js","",""
"","125716","should close modal by clicking overlay","chromium","2026-06-10","broken","2026-06-10","Playground - Modal","playground.spec.js","",""
"","51","should load Employee page","webkit","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","903","invalid credentials show validation errors","firefox","2026-06-10","passed","2026-06-10","Login page","example.spec.js","",""
"","2711","should display API response in formatted JSON","firefox","2026-06-10","passed","2026-06-10","Playground - API Testing","playground-auth.spec.js","",""
"","2407","should call GET /api/user endpoint when logged in","chromium","2026-06-10","passed","2026-06-10","Playground - API Testing","playground-auth.spec.js","",""
"","1992","should persist login state using localStorage","firefox","2026-06-10","passed","2026-06-10","Playground - Authentication","playground-auth.spec.js","",""
"","0","should fill textarea","chromium","2026-06-10","skipped","2026-06-10","Playground - Form Elements","playground.spec.js","",""
"","125531","should decrement counter","webkit","2026-06-10","broken","2026-06-10","Playground - Interactive Elements","playground.spec.js","",""
"","1632","should persist login state using localStorage","chromium","2026-06-10","passed","2026-06-10","Playground - Authentication","playground-auth.spec.js","",""
"","1","should submit form","firefox","2026-06-10","skipped","2026-06-10","Playground - Form Elements","playground.spec.js","",""
"","966","should show error with invalid credentials","webkit","2026-06-10","passed","2026-06-10","Playground - Authentication","playground-auth.spec.js","",""
"","2443","should edit employee (populate form)","webkit","2026-06-10","passed","2026-06-10","Playground - Employee Management (Authenticated)","playground-auth.spec.js","",""
"","120235","should open and close modal","firefox","2026-06-10","broken","2026-06-10","Playground - Modal","playground.spec.js","",""
"","925","Login nav link navigates to login page","chromium","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","1650","should edit employee (populate form)","chromium","2026-06-10","passed","2026-06-10","Playground - Employee Management (Authenticated)","playground-auth.spec.js","",""
"","2653","should add new employee via form","webkit","2026-06-10","passed","2026-06-10","Playground - Employee Management (Authenticated)","playground-auth.spec.js","",""
"","50","should load Employee page","chromium","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","2002","should add new employee via form","firefox","2026-06-10","passed","2026-06-10","Playground - Employee Management (Authenticated)","playground-auth.spec.js","",""
"","352","should show validation errors for empty fields","chromium","2026-06-10","passed","2026-06-10","Playground - Login Form","playground.spec.js","",""
"","2700","should call GET /api/user endpoint when logged in","firefox","2026-06-10","passed","2026-06-10","Playground - API Testing","playground-auth.spec.js","",""
"","125482","should search employees","webkit","2026-06-10","broken","2026-06-10","Playground - Employee Table","playground.spec.js","",""
"","1253","valid user can log in","firefox","2026-06-10","passed","2026-06-10","Login page","example.spec.js","",""
"","1964","should login successfully with valid credentials","firefox","2026-06-10","passed","2026-06-10","Playground - Authentication","playground-auth.spec.js","",""
"","46","should return 404 for non-existent page","webkit","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","1931","should delete employee","firefox","2026-06-10","passed","2026-06-10","Playground - Employee Management (Authenticated)","playground-auth.spec.js","",""
"","0","should select dropdown option","webkit","2026-06-10","skipped","2026-06-10","Playground - Form Elements","playground.spec.js","",""
"","120219","should close modal by clicking overlay","firefox","2026-06-10","broken","2026-06-10","Playground - Modal","playground.spec.js","",""
"","0","should check checkboxes","chromium","2026-06-10","skipped","2026-06-10","Playground - Form Elements","playground.spec.js","",""
"","120253","should search employees","firefox","2026-06-10","broken","2026-06-10","Playground - Employee Table","playground.spec.js","",""
"","417","should reset form","chromium","2026-06-10","passed","2026-06-10","Playground - Login Form","playground.spec.js","",""
"","3198","should call GET /api/employees endpoint","webkit","2026-06-10","passed","2026-06-10","Playground - API Testing","playground-auth.spec.js","",""
"","2393","should call GET /api/employees/1 endpoint","chromium","2026-06-10","passed","2026-06-10","Playground - API Testing","playground-auth.spec.js","",""
"","780","View Employees hero button navigates to employees page","chromium","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","993","should show error with invalid credentials","webkit","2026-06-10","passed","2026-06-10","Playground - Login Form","playground.spec.js","",""
"","0","should check checkboxes","firefox","2026-06-10","skipped","2026-06-10","Playground - Form Elements","playground.spec.js","",""
"","120180","should increment counter","firefox","2026-06-10","broken","2026-06-10","Playground - Interactive Elements","playground.spec.js","",""
"","120225","should decrement counter","firefox","2026-06-10","broken","2026-06-10","Playground - Interactive Elements","playground.spec.js","",""
"","1285","valid user can log in","chromium","2026-06-10","passed","2026-06-10","Login page","example.spec.js","",""
"","43","should return 404 for non-existent page","firefox","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","120229","should add new employee","firefox","2026-06-10","broken","2026-06-10","Playground - Employee Table","playground.spec.js","",""
"","549","should show validation errors for empty fields","firefox","2026-06-10","passed","2026-06-10","Playground - Login Form","playground.spec.js","",""
"","125149","should increment counter","webkit","2026-06-10","broken","2026-06-10","Playground - Interactive Elements","playground.spec.js","",""
"","2729","should call GET /api/employees endpoint","firefox","2026-06-10","passed","2026-06-10","Playground - API Testing","playground-auth.spec.js","",""
"","2680","should search employees by name","webkit","2026-06-10","passed","2026-06-10","Playground - Employee Management (Authenticated)","playground-auth.spec.js","",""
"","968","should reset login form","webkit","2026-06-10","passed","2026-06-10","Playground - Authentication","playground-auth.spec.js","",""
"","2385","should call GET /api/stats endpoint","chromium","2026-06-10","passed","2026-06-10","Playground - API Testing","playground-auth.spec.js","",""
"","2698","should call GET /api/stats endpoint","firefox","2026-06-10","passed","2026-06-10","Playground - API Testing","playground-auth.spec.js","",""
"","582","should show validation errors for empty credentials","firefox","2026-06-10","passed","2026-06-10","Playground - Authentication","playground-auth.spec.js","",""
"","284","should load home page","firefox","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","125603","should reset counter","chromium","2026-06-10","broken","2026-06-10","Playground - Interactive Elements","playground.spec.js","",""
"","50","should load Account/Login page","chromium","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","409","should show error with invalid credentials","chromium","2026-06-10","passed","2026-06-10","Playground - Login Form","playground.spec.js","",""
"","3200","should call GET /api/employees/1 endpoint","webkit","2026-06-10","passed","2026-06-10","Playground - API Testing","playground-auth.spec.js","",""
"","0","should check checkboxes","webkit","2026-06-10","skipped","2026-06-10","Playground - Form Elements","playground.spec.js","",""
"","1977","should filter dropdown options","firefox","2026-06-10","passed","2026-06-10","Playground - Employee Management (Authenticated)","playground-auth.spec.js","",""
"","125711","should add new employee","chromium","2026-06-10","broken","2026-06-10","Playground - Employee Table","playground.spec.js","",""
"","120218","should reset counter","firefox","2026-06-10","broken","2026-06-10","Playground - Interactive Elements","playground.spec.js","",""
"","2421","should display API response in formatted JSON","chromium","2026-06-10","passed","2026-06-10","Playground - API Testing","playground-auth.spec.js","",""
"","1936","should edit employee (populate form)","firefox","2026-06-10","passed","2026-06-10","Playground - Employee Management (Authenticated)","playground-auth.spec.js","",""
"","1427","View Employees hero button navigates to employees page","firefox","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","125547","should fill text inputs","webkit","2026-06-10","broken","2026-06-10","Playground - Form Elements","playground.spec.js","",""
"","16067","should delete employee","chromium","2026-06-10","failed","2026-06-10","Playground - Employee Table","playground.spec.js","",""
"","2333","should display employee table with initial data","webkit","2026-06-10","passed","2026-06-10","Playground - Employee Management (Authenticated)","playground-auth.spec.js","",""
"","1139","has correct title","webkit","2026-06-10","passed","2026-06-10","Login page","example.spec.js","",""
"","1959","View Employees hero button navigates to employees page","webkit","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","125630","should decrement counter","chromium","2026-06-10","broken","2026-06-10","Playground - Interactive Elements","playground.spec.js","",""
"","922","should show validation errors for empty fields","webkit","2026-06-10","passed","2026-06-10","Playground - Login Form","playground.spec.js","",""
"","1885","should validate employee form fields","firefox","2026-06-10","passed","2026-06-10","Playground - Employee Management (Authenticated)","playground-auth.spec.js","",""
"","2114","has correct title","webkit","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","0","should select radio button","firefox","2026-06-10","skipped","2026-06-10","Playground - Form Elements","playground.spec.js","",""
"","1915","should logout successfully","firefox","2026-06-10","passed","2026-06-10","Playground - Authentication","playground-auth.spec.js","",""
"","529","should display login form on initial load","firefox","2026-06-10","passed","2026-06-10","Playground - Authentication","playground-auth.spec.js","",""
"","125595","should fill text inputs","chromium","2026-06-10","broken","2026-06-10","Playground - Form Elements","playground.spec.js","",""
"","424","should login successfully with valid credentials","chromium","2026-06-10","passed","2026-06-10","Playground - Login Form","playground.spec.js","",""
"","55","should load Account/Login page","webkit","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","901","should reset form","webkit","2026-06-10","passed","2026-06-10","Playground - Login Form","playground.spec.js","",""
"","2609","should delete employee","webkit","2026-06-10","passed","2026-06-10","Playground - Employee Management (Authenticated)","playground-auth.spec.js","",""
"","583","should login successfully with valid credentials","firefox","2026-06-10","passed","2026-06-10","Playground - Login Form","playground.spec.js","",""
"","554","should reset login form","firefox","2026-06-10","passed","2026-06-10","Playground - Authentication","playground-auth.spec.js","",""
"","1675","should refresh employee list","chromium","2026-06-10","passed","2026-06-10","Playground - Employee Management (Authenticated)","playground-auth.spec.js","",""
"","125658","should add new employee","webkit","2026-06-10","broken","2026-06-10","Playground - Employee Table","playground.spec.js","",""
"","46","should return 404 for non-existent page","chromium","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","125459","should open and close modal","webkit","2026-06-10","broken","2026-06-10","Playground - Modal","playground.spec.js","",""
"","1625","should validate employee form fields","chromium","2026-06-10","passed","2026-06-10","Playground - Employee Management (Authenticated)","playground-auth.spec.js","",""
"","16249","should delete employee","webkit","2026-06-10","failed","2026-06-10","Playground - Employee Table","playground.spec.js","",""
"","1976","should search employees by name","firefox","2026-06-10","passed","2026-06-10","Playground - Employee Management (Authenticated)","playground-auth.spec.js","",""
"","952","has correct title","chromium","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","0","should submit form","chromium","2026-06-10","skipped","2026-06-10","Playground - Form Elements","playground.spec.js","",""
"","125462","should reset counter","webkit","2026-06-10","broken","2026-06-10","Playground - Interactive Elements","playground.spec.js","",""
"","1629","should filter dropdown options","chromium","2026-06-10","passed","2026-06-10","Playground - Employee Management (Authenticated)","playground-auth.spec.js","",""
"","16031","should display employee table with initial data","chromium","2026-06-10","failed","2026-06-10","Playground - Employee Table","playground.spec.js","",""
"","1216","Register nav link navigates to register page","firefox","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","125484","should open and close modal","chromium","2026-06-10","broken","2026-06-10","Playground - Modal","playground.spec.js","",""
"","1702","should search employees by name","chromium","2026-06-10","passed","2026-06-10","Playground - Employee Management (Authenticated)","playground-auth.spec.js","",""
"","125590","should increment counter","chromium","2026-06-10","broken","2026-06-10","Playground - Interactive Elements","playground.spec.js","",""
"","125619","should search employees","chromium","2026-06-10","broken","2026-06-10","Playground - Employee Table","playground.spec.js","",""
"","3201","should call GET /api/user endpoint when logged in","webkit","2026-06-10","passed","2026-06-10","Playground - API Testing","playground-auth.spec.js","",""
"","0","should fill textarea","webkit","2026-06-10","skipped","2026-06-10","Playground - Form Elements","playground.spec.js","",""
"","1586","should login successfully with valid credentials","chromium","2026-06-10","passed","2026-06-10","Playground - Authentication","playground-auth.spec.js","",""
"","401","should show error with invalid credentials","chromium","2026-06-10","passed","2026-06-10","Playground - Authentication","playground-auth.spec.js","",""
"","349","should show validation errors for empty credentials","chromium","2026-06-10","passed","2026-06-10","Playground - Authentication","playground-auth.spec.js","",""
"","16003","should delete employee","firefox","2026-06-10","failed","2026-06-10","Playground - Employee Table","playground.spec.js","",""
"","1342","invalid credentials show validation errors","webkit","2026-06-10","passed","2026-06-10","Login page","example.spec.js","",""
"","616","should reset form","firefox","2026-06-10","passed","2026-06-10","Playground - Login Form","playground.spec.js","",""
"","2443","should logout successfully","webkit","2026-06-10","passed","2026-06-10","Playground - Authentication","playground-auth.spec.js","",""
"","1121","Login nav link navigates to login page","firefox","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","1618","should display employee table with initial data","chromium","2026-06-10","passed","2026-06-10","Playground - Employee Management (Authenticated)","playground-auth.spec.js","",""
"","2354","should filter dropdown options","webkit","2026-06-10","passed","2026-06-10","Playground - Employee Management (Authenticated)","playground-auth.spec.js","",""
"","52","should load Employee page","firefox","2026-06-10","passed","2026-06-10","Application Endpoints","api.spec.js","",""
"","1807","Register nav link navigates to register page","webkit","2026-06-10","passed","2026-06-10","Home page","example.spec.js","",""
"","301","should display login form","chromium","2026-06-10","passed","2026-06-10","Playground - Login Form","playground.spec.js","",""
