"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1220","valid user can log in","chromium","2026-09-16","passed","2026-09-16","Login page","example.spec.js","",""
"","410","should load home page","chromium","2026-09-16","passed","2026-09-16","Application Endpoints","api.spec.js","",""
"","1487","valid user can log in","firefox","2026-09-16","passed","2026-09-16","Login page","example.spec.js","",""
"","2129","has correct title","firefox","2026-09-16","passed","2026-09-16","Home page","example.spec.js","",""
"","2033","View Employees hero button navigates to employees page","webkit","2026-09-16","passed","2026-09-16","Home page","example.spec.js","",""
"","98","should load Employee page","webkit","2026-09-16","passed","2026-09-16","Application Endpoints","api.spec.js","",""
"","354","should load Account/Login page","webkit","2026-09-16","passed","2026-09-16","Application Endpoints","api.spec.js","",""
"","2215","valid user can log in","webkit","2026-09-16","passed","2026-09-16","Login page","example.spec.js","",""
"","320","should load home page","firefox","2026-09-16","passed","2026-09-16","Application Endpoints","api.spec.js","",""
"","564","should load home page","webkit","2026-09-16","passed","2026-09-16","Application Endpoints","api.spec.js","",""
"","1011","has correct title","webkit","2026-09-16","passed","2026-09-16","Login page","example.spec.js","",""
"","2290","Login nav link navigates to login page","webkit","2026-09-16","passed","2026-09-16","Home page","example.spec.js","",""
"","1413","Login nav link navigates to login page","firefox","2026-09-16","passed","2026-09-16","Home page","example.spec.js","",""
"","310","should return 404 for non-existent page","webkit","2026-09-16","passed","2026-09-16","Application Endpoints","api.spec.js","",""
"","5962","has correct title","webkit","2026-09-16","passed","2026-09-16","Home page","example.spec.js","",""
"","1176","has correct title","firefox","2026-09-16","passed","2026-09-16","Login page","example.spec.js","",""
"","779","View Employees hero button navigates to employees page","chromium","2026-09-16","passed","2026-09-16","Home page","example.spec.js","",""
"","1359","View Employees hero button navigates to employees page","firefox","2026-09-16","passed","2026-09-16","Home page","example.spec.js","",""
"","789","invalid credentials show validation errors","chromium","2026-09-16","passed","2026-09-16","Login page","example.spec.js","",""
"","296","should return 404 for non-existent page","firefox","2026-09-16","passed","2026-09-16","Application Endpoints","api.spec.js","",""
"","896","Register nav link navigates to register page","chromium","2026-09-16","passed","2026-09-16","Home page","example.spec.js","",""
"","165","should load Account/Login page","chromium","2026-09-16","passed","2026-09-16","Application Endpoints","api.spec.js","",""
"","233","should load Account/Login page","firefox","2026-09-16","passed","2026-09-16","Application Endpoints","api.spec.js","",""
"","1110","has correct title","chromium","2026-09-16","passed","2026-09-16","Home page","example.spec.js","",""
"","1167","Register nav link navigates to register page","firefox","2026-09-16","passed","2026-09-16","Home page","example.spec.js","",""
"","57","should return 404 for non-existent page","chromium","2026-09-16","passed","2026-09-16","Application Endpoints","api.spec.js","",""
"","918","Login nav link navigates to login page","chromium","2026-09-16","passed","2026-09-16","Home page","example.spec.js","",""
"","1849","Register nav link navigates to register page","webkit","2026-09-16","passed","2026-09-16","Home page","example.spec.js","",""
"","283","should load Employee page","firefox","2026-09-16","passed","2026-09-16","Application Endpoints","api.spec.js","",""
"","715","has correct title","chromium","2026-09-16","passed","2026-09-16","Login page","example.spec.js","",""
"","1152","invalid credentials show validation errors","webkit","2026-09-16","passed","2026-09-16","Login page","example.spec.js","",""
"","124","should load Employee page","chromium","2026-09-16","passed","2026-09-16","Application Endpoints","api.spec.js","",""
"","1083","invalid credentials show validation errors","firefox","2026-09-16","passed","2026-09-16","Login page","example.spec.js","",""
