"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","196","should load home page","webkit","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","1416","Register nav link navigates to register page","firefox","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","120202","Login nav link navigates to login page","firefox","2026-08-26","broken","2026-08-26","Home page","example.spec.js","",""
"","1118","invalid credentials show validation errors","webkit","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","288","should return 404 for non-existent page","firefox","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","295","should load Account/Login page","chromium","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","189","should return 404 for non-existent page","chromium","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","16393","has correct title","firefox","2026-08-26","failed","2026-08-26","Home page","example.spec.js","",""
"","254","should load Account/Login page","webkit","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","807","has correct title","chromium","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","187","should load home page","firefox","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","1504","View Employees hero button navigates to employees page","webkit","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","1021","Register nav link navigates to register page","chromium","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","1384","has correct title","webkit","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","1886","valid user can log in","webkit","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","260","should load Employee page","webkit","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","16307","has correct title","webkit","2026-08-26","failed","2026-08-26","Home page","example.spec.js","",""
"","922","invalid credentials show validation errors","chromium","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","1562","View Employees hero button navigates to employees page","firefox","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","293","should load Employee page","chromium","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","1893","valid user can log in","firefox","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","1575","Register nav link navigates to register page","webkit","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","1284","invalid credentials show validation errors","firefox","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","921","View Employees hero button navigates to employees page","chromium","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","16570","has correct title","chromium","2026-08-26","failed","2026-08-26","Home page","example.spec.js","",""
"","1451","valid user can log in","chromium","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","276","should load Account/Login page","firefox","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","202","should return 404 for non-existent page","webkit","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","125852","Login nav link navigates to login page","chromium","2026-08-26","broken","2026-08-26","Home page","example.spec.js","",""
"","190","should load home page","chromium","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","124611","Login nav link navigates to login page","webkit","2026-08-26","broken","2026-08-26","Home page","example.spec.js","",""
"","1185","has correct title","firefox","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","186","should load Employee page","firefox","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
