"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1252","has correct title","webkit","Tue May 26 06:08:39 UTC 2026","passed","Tue May 26 06:08:40 UTC 2026","Login page","example.spec.js","",""
"","942","Register nav link navigates to register page","chromium","Tue May 26 06:08:13 UTC 2026","passed","Tue May 26 06:08:14 UTC 2026","Home page","example.spec.js","",""
"","306","should load home page","chromium","Tue May 26 06:08:10 UTC 2026","passed","Tue May 26 06:08:10 UTC 2026","Application Endpoints","api.spec.js","",""
"","907","Register nav link navigates to register page","firefox","Tue May 26 06:08:30 UTC 2026","passed","Tue May 26 06:08:31 UTC 2026","Home page","example.spec.js","",""
"","420","should load home page","webkit","Tue May 26 06:08:23 UTC 2026","passed","Tue May 26 06:08:24 UTC 2026","Application Endpoints","api.spec.js","",""
"","121","should load Employee page","webkit","Tue May 26 06:08:24 UTC 2026","passed","Tue May 26 06:08:24 UTC 2026","Application Endpoints","api.spec.js","",""
"","1346","invalid credentials show validation errors","webkit","Tue May 26 06:08:42 UTC 2026","passed","Tue May 26 06:08:43 UTC 2026","Login page","example.spec.js","",""
"","120","should load Employee page","chromium","Tue May 26 06:08:11 UTC 2026","passed","Tue May 26 06:08:11 UTC 2026","Application Endpoints","api.spec.js","",""
"","920","View Employees hero button navigates to employees page","chromium","Tue May 26 06:08:14 UTC 2026","passed","Tue May 26 06:08:15 UTC 2026","Home page","example.spec.js","",""
"","2167","View Employees hero button navigates to employees page","webkit","Tue May 26 06:08:36 UTC 2026","passed","Tue May 26 06:08:39 UTC 2026","Home page","example.spec.js","",""
"","1963","Register nav link navigates to register page","webkit","Tue May 26 06:08:34 UTC 2026","passed","Tue May 26 06:08:36 UTC 2026","Home page","example.spec.js","",""
"","34","should return 404 for non-existent page","firefox","Tue May 26 06:08:27 UTC 2026","passed","Tue May 26 06:08:27 UTC 2026","Application Endpoints","api.spec.js","",""
"","929","has correct title","chromium","Tue May 26 06:08:11 UTC 2026","passed","Tue May 26 06:08:12 UTC 2026","Home page","example.spec.js","",""
"","929","Login nav link navigates to login page","firefox","Tue May 26 06:08:29 UTC 2026","passed","Tue May 26 06:08:30 UTC 2026","Home page","example.spec.js","",""
"","1907","has correct title","firefox","Tue May 26 06:08:27 UTC 2026","passed","Tue May 26 06:08:29 UTC 2026","Home page","example.spec.js","",""
"","51","should load Account/Login page","webkit","Tue May 26 06:08:24 UTC 2026","passed","Tue May 26 06:08:24 UTC 2026","Application Endpoints","api.spec.js","",""
"","92","should load Employee page","firefox","Tue May 26 06:08:27 UTC 2026","passed","Tue May 26 06:08:27 UTC 2026","Application Endpoints","api.spec.js","",""
"","2260","valid user can log in","webkit","Tue May 26 06:08:40 UTC 2026","passed","Tue May 26 06:08:42 UTC 2026","Login page","example.spec.js","",""
"","1275","valid user can log in","chromium","Tue May 26 06:08:16 UTC 2026","passed","Tue May 26 06:08:17 UTC 2026","Login page","example.spec.js","",""
"","45","should return 404 for non-existent page","chromium","Tue May 26 06:08:11 UTC 2026","passed","Tue May 26 06:08:11 UTC 2026","Application Endpoints","api.spec.js","",""
"","947","Login nav link navigates to login page","chromium","Tue May 26 06:08:12 UTC 2026","passed","Tue May 26 06:08:13 UTC 2026","Home page","example.spec.js","",""
"","750","has correct title","firefox","Tue May 26 06:08:32 UTC 2026","passed","Tue May 26 06:08:33 UTC 2026","Login page","example.spec.js","",""
"","52","should load Account/Login page","chromium","Tue May 26 06:08:11 UTC 2026","passed","Tue May 26 06:08:11 UTC 2026","Application Endpoints","api.spec.js","",""
"","1107","View Employees hero button navigates to employees page","firefox","Tue May 26 06:08:31 UTC 2026","passed","Tue May 26 06:08:32 UTC 2026","Home page","example.spec.js","",""
"","713","invalid credentials show validation errors","firefox","Tue May 26 06:08:34 UTC 2026","passed","Tue May 26 06:08:35 UTC 2026","Login page","example.spec.js","",""
"","45","should return 404 for non-existent page","webkit","Tue May 26 06:08:24 UTC 2026","passed","Tue May 26 06:08:24 UTC 2026","Application Endpoints","api.spec.js","",""
"","728","invalid credentials show validation errors","chromium","Tue May 26 06:08:17 UTC 2026","passed","Tue May 26 06:08:18 UTC 2026","Login page","example.spec.js","",""
"","1091","valid user can log in","firefox","Tue May 26 06:08:33 UTC 2026","passed","Tue May 26 06:08:34 UTC 2026","Login page","example.spec.js","",""
"","701","has correct title","chromium","Tue May 26 06:08:15 UTC 2026","passed","Tue May 26 06:08:15 UTC 2026","Login page","example.spec.js","",""
"","2066","Login nav link navigates to login page","webkit","Tue May 26 06:08:32 UTC 2026","passed","Tue May 26 06:08:34 UTC 2026","Home page","example.spec.js","",""
"","247","should load home page","firefox","Tue May 26 06:08:27 UTC 2026","passed","Tue May 26 06:08:27 UTC 2026","Application Endpoints","api.spec.js","",""
"","7442","has correct title","webkit","Tue May 26 06:08:24 UTC 2026","passed","Tue May 26 06:08:32 UTC 2026","Home page","example.spec.js","",""
"","41","should load Account/Login page","firefox","Tue May 26 06:08:27 UTC 2026","passed","Tue May 26 06:08:27 UTC 2026","Application Endpoints","api.spec.js","",""
