"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2384","Register nav link navigates to register page","webkit","2026-05-31","passed","2026-05-31","Home page","example.spec.js","",""
"","2576","valid user can log in","webkit","2026-05-31","passed","2026-05-31","Login page","example.spec.js","",""
"","62","should return 404 for non-existent page","webkit","2026-05-31","passed","2026-05-31","Application Endpoints","api.spec.js","",""
"","872","invalid credentials show validation errors","firefox","2026-05-31","passed","2026-05-31","Login page","example.spec.js","",""
"","1191","valid user can log in","firefox","2026-05-31","passed","2026-05-31","Login page","example.spec.js","",""
"","1329","has correct title","webkit","2026-05-31","passed","2026-05-31","Login page","example.spec.js","",""
"","49","should load Employee page","chromium","2026-05-31","passed","2026-05-31","Application Endpoints","api.spec.js","",""
"","1735","has correct title","firefox","2026-05-31","passed","2026-05-31","Home page","example.spec.js","",""
"","329","should load home page","chromium","2026-05-31","passed","2026-05-31","Application Endpoints","api.spec.js","",""
"","9614","has correct title","webkit","2026-05-31","passed","2026-05-31","Home page","example.spec.js","",""
"","66","should load Account/Login page","webkit","2026-05-31","passed","2026-05-31","Application Endpoints","api.spec.js","",""
"","57","should load Account/Login page","chromium","2026-05-31","passed","2026-05-31","Application Endpoints","api.spec.js","",""
"","1251","has correct title","chromium","2026-05-31","passed","2026-05-31","Home page","example.spec.js","",""
"","1228","valid user can log in","chromium","2026-05-31","passed","2026-05-31","Login page","example.spec.js","",""
"","878","Register nav link navigates to register page","chromium","2026-05-31","passed","2026-05-31","Home page","example.spec.js","",""
"","290","should load home page","webkit","2026-05-31","passed","2026-05-31","Application Endpoints","api.spec.js","",""
"","415","should load home page","firefox","2026-05-31","passed","2026-05-31","Application Endpoints","api.spec.js","",""
"","680","has correct title","chromium","2026-05-31","passed","2026-05-31","Login page","example.spec.js","",""
"","38","should return 404 for non-existent page","firefox","2026-05-31","passed","2026-05-31","Application Endpoints","api.spec.js","",""
"","2904","View Employees hero button navigates to employees page","webkit","2026-05-31","passed","2026-05-31","Home page","example.spec.js","",""
"","1339","Register nav link navigates to register page","firefox","2026-05-31","passed","2026-05-31","Home page","example.spec.js","",""
"","59","should return 404 for non-existent page","chromium","2026-05-31","passed","2026-05-31","Application Endpoints","api.spec.js","",""
"","45","should load Employee page","firefox","2026-05-31","passed","2026-05-31","Application Endpoints","api.spec.js","",""
"","1413","invalid credentials show validation errors","webkit","2026-05-31","passed","2026-05-31","Login page","example.spec.js","",""
"","665","has correct title","firefox","2026-05-31","passed","2026-05-31","Login page","example.spec.js","",""
"","2357","Login nav link navigates to login page","webkit","2026-05-31","passed","2026-05-31","Home page","example.spec.js","",""
"","1318","Login nav link navigates to login page","firefox","2026-05-31","passed","2026-05-31","Home page","example.spec.js","",""
"","1324","View Employees hero button navigates to employees page","firefox","2026-05-31","passed","2026-05-31","Home page","example.spec.js","",""
"","66","should load Employee page","webkit","2026-05-31","passed","2026-05-31","Application Endpoints","api.spec.js","",""
"","807","View Employees hero button navigates to employees page","chromium","2026-05-31","passed","2026-05-31","Home page","example.spec.js","",""
"","958","Login nav link navigates to login page","chromium","2026-05-31","passed","2026-05-31","Home page","example.spec.js","",""
"","760","invalid credentials show validation errors","chromium","2026-05-31","passed","2026-05-31","Login page","example.spec.js","",""
"","42","should load Account/Login page","firefox","2026-05-31","passed","2026-05-31","Application Endpoints","api.spec.js","",""
