"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1228","invalid credentials show validation errors","chromium","2026-08-07","passed","2026-08-07","Login page","example.spec.js","",""
"","355","should return 404 for non-existent page","chromium","2026-08-07","passed","2026-08-07","Application Endpoints","api.spec.js","",""
"","630","should load home page","webkit","2026-08-07","passed","2026-08-07","Application Endpoints","api.spec.js","",""
"","1392","invalid credentials show validation errors","webkit","2026-08-07","passed","2026-08-07","Login page","example.spec.js","",""
"","389","should return 404 for non-existent page","webkit","2026-08-07","passed","2026-08-07","Application Endpoints","api.spec.js","",""
"","1436","has correct title","chromium","2026-08-07","passed","2026-08-07","Home page","example.spec.js","",""
"","1469","Register nav link navigates to register page","chromium","2026-08-07","passed","2026-08-07","Home page","example.spec.js","",""
"","250","should load Account/Login page","chromium","2026-08-07","passed","2026-08-07","Application Endpoints","api.spec.js","",""
"","1308","View Employees hero button navigates to employees page","chromium","2026-08-07","passed","2026-08-07","Home page","example.spec.js","",""
"","2663","View Employees hero button navigates to employees page","webkit","2026-08-07","passed","2026-08-07","Home page","example.spec.js","",""
"","164","should load Account/Login page","firefox","2026-08-07","passed","2026-08-07","Application Endpoints","api.spec.js","",""
"","891","has correct title","firefox","2026-08-07","passed","2026-08-07","Login page","example.spec.js","",""
"","497","should load home page","chromium","2026-08-07","passed","2026-08-07","Application Endpoints","api.spec.js","",""
"","1374","Register nav link navigates to register page","firefox","2026-08-07","passed","2026-08-07","Home page","example.spec.js","",""
"","1340","View Employees hero button navigates to employees page","firefox","2026-08-07","passed","2026-08-07","Home page","example.spec.js","",""
"","2508","valid user can log in","webkit","2026-08-07","passed","2026-08-07","Login page","example.spec.js","",""
"","252","should load Employee page","chromium","2026-08-07","passed","2026-08-07","Application Endpoints","api.spec.js","",""
"","1376","Login nav link navigates to login page","chromium","2026-08-07","passed","2026-08-07","Home page","example.spec.js","",""
"","2444","Register nav link navigates to register page","webkit","2026-08-07","passed","2026-08-07","Home page","example.spec.js","",""
"","1894","valid user can log in","firefox","2026-08-07","passed","2026-08-07","Login page","example.spec.js","",""
"","1098","has correct title","chromium","2026-08-07","passed","2026-08-07","Login page","example.spec.js","",""
"","1814","valid user can log in","chromium","2026-08-07","passed","2026-08-07","Login page","example.spec.js","",""
"","250","should return 404 for non-existent page","firefox","2026-08-07","passed","2026-08-07","Application Endpoints","api.spec.js","",""
"","524","should load home page","firefox","2026-08-07","passed","2026-08-07","Application Endpoints","api.spec.js","",""
"","6879","has correct title","webkit","2026-08-07","passed","2026-08-07","Home page","example.spec.js","",""
"","1957","has correct title","firefox","2026-08-07","passed","2026-08-07","Home page","example.spec.js","",""
"","267","should load Employee page","webkit","2026-08-07","passed","2026-08-07","Application Endpoints","api.spec.js","",""
"","937","invalid credentials show validation errors","firefox","2026-08-07","passed","2026-08-07","Login page","example.spec.js","",""
"","286","should load Employee page","firefox","2026-08-07","passed","2026-08-07","Application Endpoints","api.spec.js","",""
"","2760","Login nav link navigates to login page","webkit","2026-08-07","passed","2026-08-07","Home page","example.spec.js","",""
"","1340","has correct title","webkit","2026-08-07","passed","2026-08-07","Login page","example.spec.js","",""
"","281","should load Account/Login page","webkit","2026-08-07","passed","2026-08-07","Application Endpoints","api.spec.js","",""
"","1631","Login nav link navigates to login page","firefox","2026-08-07","passed","2026-08-07","Home page","example.spec.js","",""
