"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8656","has correct title","webkit","Sun May 24 06:03:05 UTC 2026","passed","Sun May 24 06:03:14 UTC 2026","Home page","example.spec.js","",""
"","283","should load home page","firefox","Sun May 24 06:02:50 UTC 2026","passed","Sun May 24 06:02:50 UTC 2026","Application Endpoints","api.spec.js","",""
"","2276","valid user can log in","webkit","Sun May 24 06:03:23 UTC 2026","passed","Sun May 24 06:03:25 UTC 2026","Login page","example.spec.js","",""
"","801","has correct title","chromium","Sun May 24 06:02:53 UTC 2026","passed","Sun May 24 06:02:54 UTC 2026","Home page","example.spec.js","",""
"","41","should load Account/Login page","webkit","Sun May 24 06:03:05 UTC 2026","passed","Sun May 24 06:03:05 UTC 2026","Application Endpoints","api.spec.js","",""
"","1369","View Employees hero button navigates to employees page","firefox","Sun May 24 06:02:55 UTC 2026","passed","Sun May 24 06:02:57 UTC 2026","Home page","example.spec.js","",""
"","1194","has correct title","webkit","Sun May 24 06:03:21 UTC 2026","passed","Sun May 24 06:03:23 UTC 2026","Login page","example.spec.js","",""
"","1790","has correct title","firefox","Sun May 24 06:02:50 UTC 2026","passed","Sun May 24 06:02:52 UTC 2026","Home page","example.spec.js","",""
"","44","should load Account/Login page","chromium","Sun May 24 06:02:53 UTC 2026","passed","Sun May 24 06:02:53 UTC 2026","Application Endpoints","api.spec.js","",""
"","1205","Register nav link navigates to register page","firefox","Sun May 24 06:02:54 UTC 2026","passed","Sun May 24 06:02:55 UTC 2026","Home page","example.spec.js","",""
"","1050","invalid credentials show validation errors","firefox","Sun May 24 06:02:59 UTC 2026","passed","Sun May 24 06:03:00 UTC 2026","Login page","example.spec.js","",""
"","126","should load Employee page","chromium","Sun May 24 06:02:52 UTC 2026","passed","Sun May 24 06:02:53 UTC 2026","Application Endpoints","api.spec.js","",""
"","36","should return 404 for non-existent page","webkit","Sun May 24 06:03:05 UTC 2026","passed","Sun May 24 06:03:05 UTC 2026","Application Endpoints","api.spec.js","",""
"","2688","View Employees hero button navigates to employees page","webkit","Sun May 24 06:03:19 UTC 2026","passed","Sun May 24 06:03:21 UTC 2026","Home page","example.spec.js","",""
"","195","should load home page","chromium","Sun May 24 06:02:52 UTC 2026","passed","Sun May 24 06:02:52 UTC 2026","Application Endpoints","api.spec.js","",""
"","1269","valid user can log in","chromium","Sun May 24 06:02:57 UTC 2026","passed","Sun May 24 06:02:59 UTC 2026","Login page","example.spec.js","",""
"","710","View Employees hero button navigates to employees page","chromium","Sun May 24 06:02:56 UTC 2026","passed","Sun May 24 06:02:57 UTC 2026","Home page","example.spec.js","",""
"","176","should load home page","webkit","Sun May 24 06:03:05 UTC 2026","passed","Sun May 24 06:03:05 UTC 2026","Application Endpoints","api.spec.js","",""
"","32","should return 404 for non-existent page","chromium","Sun May 24 06:02:53 UTC 2026","passed","Sun May 24 06:02:53 UTC 2026","Application Endpoints","api.spec.js","",""
"","1404","valid user can log in","firefox","Sun May 24 06:02:57 UTC 2026","passed","Sun May 24 06:02:59 UTC 2026","Login page","example.spec.js","",""
"","69","should load Employee page","webkit","Sun May 24 06:03:05 UTC 2026","passed","Sun May 24 06:03:05 UTC 2026","Application Endpoints","api.spec.js","",""
"","629","has correct title","chromium","Sun May 24 06:02:57 UTC 2026","passed","Sun May 24 06:02:57 UTC 2026","Login page","example.spec.js","",""
"","686","invalid credentials show validation errors","chromium","Sun May 24 06:02:59 UTC 2026","passed","Sun May 24 06:02:59 UTC 2026","Login page","example.spec.js","",""
"","87","should load Account/Login page","firefox","Sun May 24 06:02:50 UTC 2026","passed","Sun May 24 06:02:50 UTC 2026","Application Endpoints","api.spec.js","",""
"","813","has correct title","firefox","Sun May 24 06:02:57 UTC 2026","passed","Sun May 24 06:02:57 UTC 2026","Login page","example.spec.js","",""
"","47","should return 404 for non-existent page","firefox","Sun May 24 06:02:50 UTC 2026","passed","Sun May 24 06:02:50 UTC 2026","Application Endpoints","api.spec.js","",""
"","235","should load Employee page","firefox","Sun May 24 06:02:50 UTC 2026","passed","Sun May 24 06:02:50 UTC 2026","Application Endpoints","api.spec.js","",""
"","2182","Login nav link navigates to login page","webkit","Sun May 24 06:03:14 UTC 2026","passed","Sun May 24 06:03:17 UTC 2026","Home page","example.spec.js","",""
"","2058","Register nav link navigates to register page","webkit","Sun May 24 06:03:17 UTC 2026","passed","Sun May 24 06:03:19 UTC 2026","Home page","example.spec.js","",""
"","1186","Login nav link navigates to login page","firefox","Sun May 24 06:02:53 UTC 2026","passed","Sun May 24 06:02:54 UTC 2026","Home page","example.spec.js","",""
"","814","Register nav link navigates to register page","chromium","Sun May 24 06:02:55 UTC 2026","passed","Sun May 24 06:02:56 UTC 2026","Home page","example.spec.js","",""
"","1192","invalid credentials show validation errors","webkit","Sun May 24 06:03:25 UTC 2026","passed","Sun May 24 06:03:26 UTC 2026","Login page","example.spec.js","",""
"","822","Login nav link navigates to login page","chromium","Sun May 24 06:02:54 UTC 2026","passed","Sun May 24 06:02:55 UTC 2026","Home page","example.spec.js","",""
