"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2584","Register nav link navigates to register page","webkit","2026-07-10","passed","2026-07-10","Home page","example.spec.js","",""
"","57","should load Account/Login page","webkit","2026-07-10","passed","2026-07-10","Application Endpoints","api.spec.js","",""
"","1443","invalid credentials show validation errors","webkit","2026-07-10","passed","2026-07-10","Login page","example.spec.js","",""
"","3554","Register nav link navigates to register page","chromium","2026-07-10","passed","2026-07-10","Home page","example.spec.js","",""
"","61","should load Account/Login page","firefox","2026-07-10","passed","2026-07-10","Application Endpoints","api.spec.js","",""
"","1490","View Employees hero button navigates to employees page","firefox","2026-07-10","passed","2026-07-10","Home page","example.spec.js","",""
"","981","View Employees hero button navigates to employees page","chromium","2026-07-10","passed","2026-07-10","Home page","example.spec.js","",""
"","1574","valid user can log in","firefox","2026-07-10","passed","2026-07-10","Login page","example.spec.js","",""
"","2727","valid user can log in","webkit","2026-07-10","passed","2026-07-10","Login page","example.spec.js","",""
"","1428","Register nav link navigates to register page","firefox","2026-07-10","passed","2026-07-10","Home page","example.spec.js","",""
"","62","should return 404 for non-existent page","firefox","2026-07-10","passed","2026-07-10","Application Endpoints","api.spec.js","",""
"","2756","View Employees hero button navigates to employees page","webkit","2026-07-10","passed","2026-07-10","Home page","example.spec.js","",""
"","1065","invalid credentials show validation errors","firefox","2026-07-10","passed","2026-07-10","Login page","example.spec.js","",""
"","56","should load Account/Login page","chromium","2026-07-10","passed","2026-07-10","Application Endpoints","api.spec.js","",""
"","56","should return 404 for non-existent page","chromium","2026-07-10","passed","2026-07-10","Application Endpoints","api.spec.js","",""
"","377","should load home page","firefox","2026-07-10","passed","2026-07-10","Application Endpoints","api.spec.js","",""
"","55","should return 404 for non-existent page","webkit","2026-07-10","passed","2026-07-10","Application Endpoints","api.spec.js","",""
"","1151","has correct title","chromium","2026-07-10","passed","2026-07-10","Home page","example.spec.js","",""
"","1136","Login nav link navigates to login page","chromium","2026-07-10","passed","2026-07-10","Home page","example.spec.js","",""
"","61","should load Employee page","firefox","2026-07-10","passed","2026-07-10","Application Endpoints","api.spec.js","",""
"","1021","has correct title","firefox","2026-07-10","passed","2026-07-10","Login page","example.spec.js","",""
"","56","should load Employee page","webkit","2026-07-10","passed","2026-07-10","Application Endpoints","api.spec.js","",""
"","3510","Login nav link navigates to login page","webkit","2026-07-10","passed","2026-07-10","Home page","example.spec.js","",""
"","269","should load home page","chromium","2026-07-10","passed","2026-07-10","Application Endpoints","api.spec.js","",""
"","1471","valid user can log in","chromium","2026-07-10","passed","2026-07-10","Login page","example.spec.js","",""
"","58","should load Employee page","chromium","2026-07-10","passed","2026-07-10","Application Endpoints","api.spec.js","",""
"","878","invalid credentials show validation errors","chromium","2026-07-10","passed","2026-07-10","Login page","example.spec.js","",""
"","1482","Login nav link navigates to login page","firefox","2026-07-10","passed","2026-07-10","Home page","example.spec.js","",""
"","2983","has correct title","firefox","2026-07-10","passed","2026-07-10","Home page","example.spec.js","",""
"","1375","has correct title","webkit","2026-07-10","passed","2026-07-10","Login page","example.spec.js","",""
"","320","should load home page","webkit","2026-07-10","passed","2026-07-10","Application Endpoints","api.spec.js","",""
"","807","has correct title","chromium","2026-07-10","passed","2026-07-10","Login page","example.spec.js","",""
"","12289","has correct title","webkit","2026-07-10","passed","2026-07-10","Home page","example.spec.js","",""
