"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1200","valid user can log in","firefox","Sat May 23 05:40:57 UTC 2026","passed","Sat May 23 05:40:58 UTC 2026","Login page","example.spec.js","",""
"","1373","valid user can log in","chromium","Sat May 23 05:40:52 UTC 2026","passed","Sat May 23 05:40:54 UTC 2026","Login page","example.spec.js","",""
"","88","should load Employee page","webkit","Sat May 23 05:40:59 UTC 2026","passed","Sat May 23 05:40:59 UTC 2026","Application Endpoints","api.spec.js","",""
"","46","should return 404 for non-existent page","firefox","Sat May 23 05:40:49 UTC 2026","passed","Sat May 23 05:40:50 UTC 2026","Application Endpoints","api.spec.js","",""
"","760","invalid credentials show validation errors","chromium","Sat May 23 05:40:54 UTC 2026","passed","Sat May 23 05:40:54 UTC 2026","Login page","example.spec.js","",""
"","53","should load Account/Login page","chromium","Sat May 23 05:40:47 UTC 2026","passed","Sat May 23 05:40:47 UTC 2026","Application Endpoints","api.spec.js","",""
"","2144","View Employees hero button navigates to employees page","webkit","Sat May 23 05:41:13 UTC 2026","passed","Sat May 23 05:41:15 UTC 2026","Home page","example.spec.js","",""
"","2026","has correct title","firefox","Sat May 23 05:40:50 UTC 2026","passed","Sat May 23 05:40:52 UTC 2026","Home page","example.spec.js","",""
"","7985","has correct title","webkit","Sat May 23 05:40:59 UTC 2026","passed","Sat May 23 05:41:07 UTC 2026","Home page","example.spec.js","",""
"","913","Register nav link navigates to register page","chromium","Sat May 23 05:40:50 UTC 2026","passed","Sat May 23 05:40:51 UTC 2026","Home page","example.spec.js","",""
"","142","should load Employee page","firefox","Sat May 23 05:40:49 UTC 2026","passed","Sat May 23 05:40:49 UTC 2026","Application Endpoints","api.spec.js","",""
"","1403","View Employees hero button navigates to employees page","firefox","Sat May 23 05:40:54 UTC 2026","passed","Sat May 23 05:40:56 UTC 2026","Home page","example.spec.js","",""
"","45","should return 404 for non-existent page","chromium","Sat May 23 05:40:47 UTC 2026","passed","Sat May 23 05:40:48 UTC 2026","Application Endpoints","api.spec.js","",""
"","1114","has correct title","webkit","Sat May 23 05:41:15 UTC 2026","passed","Sat May 23 05:41:17 UTC 2026","Login page","example.spec.js","",""
"","364","should load home page","firefox","Sat May 23 05:40:49 UTC 2026","passed","Sat May 23 05:40:49 UTC 2026","Application Endpoints","api.spec.js","",""
"","2382","valid user can log in","webkit","Sat May 23 05:41:17 UTC 2026","passed","Sat May 23 05:41:19 UTC 2026","Login page","example.spec.js","",""
"","672","has correct title","chromium","Sat May 23 05:40:51 UTC 2026","passed","Sat May 23 05:40:52 UTC 2026","Login page","example.spec.js","",""
"","830","has correct title","firefox","Sat May 23 05:40:56 UTC 2026","passed","Sat May 23 05:40:57 UTC 2026","Login page","example.spec.js","",""
"","1186","invalid credentials show validation errors","webkit","Sat May 23 05:41:19 UTC 2026","passed","Sat May 23 05:41:20 UTC 2026","Login page","example.spec.js","",""
"","293","should load home page","webkit","Sat May 23 05:40:59 UTC 2026","passed","Sat May 23 05:40:59 UTC 2026","Application Endpoints","api.spec.js","",""
"","52","should load Account/Login page","webkit","Sat May 23 05:40:59 UTC 2026","passed","Sat May 23 05:40:59 UTC 2026","Application Endpoints","api.spec.js","",""
"","1065","Login nav link navigates to login page","firefox","Sat May 23 05:40:52 UTC 2026","passed","Sat May 23 05:40:53 UTC 2026","Home page","example.spec.js","",""
"","1127","Register nav link navigates to register page","firefox","Sat May 23 05:40:53 UTC 2026","passed","Sat May 23 05:40:54 UTC 2026","Home page","example.spec.js","",""
"","874","View Employees hero button navigates to employees page","chromium","Sat May 23 05:40:51 UTC 2026","passed","Sat May 23 05:40:51 UTC 2026","Home page","example.spec.js","",""
"","1037","invalid credentials show validation errors","firefox","Sat May 23 05:40:58 UTC 2026","passed","Sat May 23 05:40:59 UTC 2026","Login page","example.spec.js","",""
"","2044","Register nav link navigates to register page","webkit","Sat May 23 05:41:11 UTC 2026","passed","Sat May 23 05:41:13 UTC 2026","Home page","example.spec.js","",""
"","2761","Login nav link navigates to login page","webkit","Sat May 23 05:41:08 UTC 2026","passed","Sat May 23 05:41:11 UTC 2026","Home page","example.spec.js","",""
"","46","should return 404 for non-existent page","webkit","Sat May 23 05:40:59 UTC 2026","passed","Sat May 23 05:40:59 UTC 2026","Application Endpoints","api.spec.js","",""
"","163","should load Employee page","chromium","Sat May 23 05:40:47 UTC 2026","passed","Sat May 23 05:40:47 UTC 2026","Application Endpoints","api.spec.js","",""
"","967","has correct title","chromium","Sat May 23 05:40:48 UTC 2026","passed","Sat May 23 05:40:49 UTC 2026","Home page","example.spec.js","",""
"","885","Login nav link navigates to login page","chromium","Sat May 23 05:40:49 UTC 2026","passed","Sat May 23 05:40:50 UTC 2026","Home page","example.spec.js","",""
"","311","should load home page","chromium","Sat May 23 05:40:47 UTC 2026","passed","Sat May 23 05:40:47 UTC 2026","Application Endpoints","api.spec.js","",""
"","51","should load Account/Login page","firefox","Sat May 23 05:40:49 UTC 2026","passed","Sat May 23 05:40:49 UTC 2026","Application Endpoints","api.spec.js","",""
