"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","41","should load Account/Login page","chromium","Fri May 22 06:08:44 UTC 2026","passed","Fri May 22 06:08:44 UTC 2026","Application Endpoints","api.spec.js","",""
"","2242","View Employees hero button navigates to employees page","webkit","Fri May 22 06:08:59 UTC 2026","passed","Fri May 22 06:09:01 UTC 2026","Home page","example.spec.js","",""
"","64","should load Employee page","chromium","Fri May 22 06:08:43 UTC 2026","passed","Fri May 22 06:08:44 UTC 2026","Application Endpoints","api.spec.js","",""
"","1457","valid user can log in","firefox","Fri May 22 06:08:49 UTC 2026","passed","Fri May 22 06:08:50 UTC 2026","Login page","example.spec.js","",""
"","1761","Register nav link navigates to register page","webkit","Fri May 22 06:08:57 UTC 2026","passed","Fri May 22 06:08:59 UTC 2026","Home page","example.spec.js","",""
"","810","View Employees hero button navigates to employees page","chromium","Fri May 22 06:08:47 UTC 2026","passed","Fri May 22 06:08:48 UTC 2026","Home page","example.spec.js","",""
"","1054","has correct title","webkit","Fri May 22 06:09:01 UTC 2026","passed","Fri May 22 06:09:02 UTC 2026","Login page","example.spec.js","",""
"","835","has correct title","firefox","Fri May 22 06:08:48 UTC 2026","passed","Fri May 22 06:08:49 UTC 2026","Login page","example.spec.js","",""
"","7067","has correct title","webkit","Fri May 22 06:08:47 UTC 2026","passed","Fri May 22 06:08:54 UTC 2026","Home page","example.spec.js","",""
"","2212","valid user can log in","webkit","Fri May 22 06:09:02 UTC 2026","passed","Fri May 22 06:09:04 UTC 2026","Login page","example.spec.js","",""
"","834","Register nav link navigates to register page","chromium","Fri May 22 06:08:46 UTC 2026","passed","Fri May 22 06:08:47 UTC 2026","Home page","example.spec.js","",""
"","331","should load home page","firefox","Fri May 22 06:08:41 UTC 2026","passed","Fri May 22 06:08:41 UTC 2026","Application Endpoints","api.spec.js","",""
"","51","should load Account/Login page","firefox","Fri May 22 06:08:41 UTC 2026","passed","Fri May 22 06:08:41 UTC 2026","Application Endpoints","api.spec.js","",""
"","35","should return 404 for non-existent page","chromium","Fri May 22 06:08:44 UTC 2026","passed","Fri May 22 06:08:44 UTC 2026","Application Endpoints","api.spec.js","",""
"","814","invalid credentials show validation errors","firefox","Fri May 22 06:08:50 UTC 2026","passed","Fri May 22 06:08:51 UTC 2026","Login page","example.spec.js","",""
"","780","invalid credentials show validation errors","chromium","Fri May 22 06:08:50 UTC 2026","passed","Fri May 22 06:08:51 UTC 2026","Login page","example.spec.js","",""
"","1145","Login nav link navigates to login page","firefox","Fri May 22 06:08:44 UTC 2026","passed","Fri May 22 06:08:45 UTC 2026","Home page","example.spec.js","",""
"","1160","invalid credentials show validation errors","webkit","Fri May 22 06:09:04 UTC 2026","passed","Fri May 22 06:09:05 UTC 2026","Login page","example.spec.js","",""
"","57","should load Employee page","webkit","Fri May 22 06:08:47 UTC 2026","passed","Fri May 22 06:08:47 UTC 2026","Application Endpoints","api.spec.js","",""
"","1263","valid user can log in","chromium","Fri May 22 06:08:49 UTC 2026","passed","Fri May 22 06:08:50 UTC 2026","Login page","example.spec.js","",""
"","1335","View Employees hero button navigates to employees page","firefox","Fri May 22 06:08:47 UTC 2026","passed","Fri May 22 06:08:48 UTC 2026","Home page","example.spec.js","",""
"","232","should load home page","chromium","Fri May 22 06:08:43 UTC 2026","passed","Fri May 22 06:08:43 UTC 2026","Application Endpoints","api.spec.js","",""
"","2154","has correct title","firefox","Fri May 22 06:08:41 UTC 2026","passed","Fri May 22 06:08:44 UTC 2026","Home page","example.spec.js","",""
"","1034","has correct title","chromium","Fri May 22 06:08:44 UTC 2026","passed","Fri May 22 06:08:45 UTC 2026","Home page","example.spec.js","",""
"","46","should return 404 for non-existent page","firefox","Fri May 22 06:08:41 UTC 2026","passed","Fri May 22 06:08:41 UTC 2026","Application Endpoints","api.spec.js","",""
"","88","should load Employee page","firefox","Fri May 22 06:08:41 UTC 2026","passed","Fri May 22 06:08:41 UTC 2026","Application Endpoints","api.spec.js","",""
"","32","should return 404 for non-existent page","webkit","Fri May 22 06:08:47 UTC 2026","passed","Fri May 22 06:08:47 UTC 2026","Application Endpoints","api.spec.js","",""
"","879","Login nav link navigates to login page","chromium","Fri May 22 06:08:45 UTC 2026","passed","Fri May 22 06:08:46 UTC 2026","Home page","example.spec.js","",""
"","1323","Register nav link navigates to register page","firefox","Fri May 22 06:08:45 UTC 2026","passed","Fri May 22 06:08:46 UTC 2026","Home page","example.spec.js","",""
"","36","should load Account/Login page","webkit","Fri May 22 06:08:47 UTC 2026","passed","Fri May 22 06:08:47 UTC 2026","Application Endpoints","api.spec.js","",""
"","233","should load home page","webkit","Fri May 22 06:08:47 UTC 2026","passed","Fri May 22 06:08:47 UTC 2026","Application Endpoints","api.spec.js","",""
"","2158","Login nav link navigates to login page","webkit","Fri May 22 06:08:55 UTC 2026","passed","Fri May 22 06:08:57 UTC 2026","Home page","example.spec.js","",""
"","691","has correct title","chromium","Fri May 22 06:08:48 UTC 2026","passed","Fri May 22 06:08:49 UTC 2026","Login page","example.spec.js","",""
