"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2494","Register nav link navigates to register page","webkit","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","6420","has correct title","webkit","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","56","should load Employee page","firefox","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","1220","has correct title","webkit","2026-06-11","passed","2026-06-11","Login page","example.spec.js","",""
"","53","should return 404 for non-existent page","firefox","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","1359","valid user can log in","chromium","2026-06-11","passed","2026-06-11","Login page","example.spec.js","",""
"","144","should load Employee page","chromium","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","1337","invalid credentials show validation errors","webkit","2026-06-11","passed","2026-06-11","Login page","example.spec.js","",""
"","61","should load Account/Login page","webkit","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","2179","View Employees hero button navigates to employees page","webkit","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","957","invalid credentials show validation errors","firefox","2026-06-11","passed","2026-06-11","Login page","example.spec.js","",""
"","2853","Login nav link navigates to login page","webkit","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","914","has correct title","firefox","2026-06-11","passed","2026-06-11","Login page","example.spec.js","",""
"","1158","Login nav link navigates to login page","firefox","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","1817","has correct title","firefox","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","964","Register nav link navigates to register page","chromium","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","47","should load Account/Login page","chromium","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","1120","View Employees hero button navigates to employees page","firefox","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","1245","Register nav link navigates to register page","firefox","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","992","Login nav link navigates to login page","chromium","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","1384","valid user can log in","firefox","2026-06-11","passed","2026-06-11","Login page","example.spec.js","",""
"","273","should load home page","chromium","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","57","should return 404 for non-existent page","webkit","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","59","should load Employee page","webkit","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","181","should load home page","webkit","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","762","invalid credentials show validation errors","chromium","2026-06-11","passed","2026-06-11","Login page","example.spec.js","",""
"","674","has correct title","chromium","2026-06-11","passed","2026-06-11","Login page","example.spec.js","",""
"","959","has correct title","chromium","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","265","should load home page","firefox","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","52","should load Account/Login page","firefox","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","2507","valid user can log in","webkit","2026-06-11","passed","2026-06-11","Login page","example.spec.js","",""
"","824","View Employees hero button navigates to employees page","chromium","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","46","should return 404 for non-existent page","chromium","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
