"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1315","has correct title","firefox","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","1562","View Employees hero button navigates to employees page","firefox","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","1185","has correct title","firefox","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","1416","Register nav link navigates to register page","firefox","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","1508","has correct title","webkit","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","1575","Register nav link navigates to register page","webkit","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","1118","invalid credentials show validation errors","webkit","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","1284","invalid credentials show validation errors","firefox","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","833","has correct title","chromium","2026-08-19","passed","2026-08-19","Login page","example.spec.js","",""
"","985","View Employees hero button navigates to employees page","chromium","2026-08-19","passed","2026-08-19","Home page","example.spec.js","",""
"","1421","valid user can log in","chromium","2026-08-19","passed","2026-08-19","Login page","example.spec.js","",""
"","230","should return 404 for non-existent page","chromium","2026-08-19","passed","2026-08-19","Application Endpoints","api.spec.js","",""
"","289","should load Account/Login page","chromium","2026-08-19","passed","2026-08-19","Application Endpoints","api.spec.js","",""
"","1735","Login nav link navigates to login page","webkit","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","1886","valid user can log in","webkit","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","1384","has correct title","webkit","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","1388","has correct title","chromium","2026-08-19","passed","2026-08-19","Home page","example.spec.js","",""
"","1250","Login nav link navigates to login page","chromium","2026-08-19","passed","2026-08-19","Home page","example.spec.js","",""
"","1504","View Employees hero button navigates to employees page","webkit","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","537","should load home page","chromium","2026-08-19","passed","2026-08-19","Application Endpoints","api.spec.js","",""
"","1068","Register nav link navigates to register page","chromium","2026-08-19","passed","2026-08-19","Home page","example.spec.js","",""
"","899","invalid credentials show validation errors","chromium","2026-08-19","passed","2026-08-19","Login page","example.spec.js","",""
"","1893","valid user can log in","firefox","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","2004","Login nav link navigates to login page","firefox","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","250","should load Employee page","chromium","2026-08-19","passed","2026-08-19","Application Endpoints","api.spec.js","",""
