"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1388","View Employees hero button navigates to employees page","firefox","2026-08-03","passed","2026-08-03","Home page","example.spec.js","",""
"","1603","has correct title","chromium","2026-08-03","passed","2026-08-03","Home page","example.spec.js","",""
"","2104","Login nav link navigates to login page","webkit","2026-08-03","passed","2026-08-03","Home page","example.spec.js","",""
"","330","should return 404 for non-existent page","chromium","2026-08-03","passed","2026-08-03","Application Endpoints","api.spec.js","",""
"","1231","invalid credentials show validation errors","webkit","2026-08-03","passed","2026-08-03","Login page","example.spec.js","",""
"","55","should load Account/Login page","webkit","2026-08-03","passed","2026-08-03","Application Endpoints","api.spec.js","",""
"","336","should load Employee page","chromium","2026-08-03","passed","2026-08-03","Application Endpoints","api.spec.js","",""
"","1641","Register nav link navigates to register page","chromium","2026-08-03","passed","2026-08-03","Home page","example.spec.js","",""
"","1534","Register nav link navigates to register page","firefox","2026-08-03","passed","2026-08-03","Home page","example.spec.js","",""
"","945","invalid credentials show validation errors","firefox","2026-08-03","passed","2026-08-03","Login page","example.spec.js","",""
"","1247","has correct title","chromium","2026-08-03","passed","2026-08-03","Login page","example.spec.js","",""
"","482","should load home page","firefox","2026-08-03","passed","2026-08-03","Application Endpoints","api.spec.js","",""
"","1323","invalid credentials show validation errors","chromium","2026-08-03","passed","2026-08-03","Login page","example.spec.js","",""
"","870","has correct title","firefox","2026-08-03","passed","2026-08-03","Login page","example.spec.js","",""
"","106","should load Employee page","firefox","2026-08-03","passed","2026-08-03","Application Endpoints","api.spec.js","",""
"","656","should load home page","chromium","2026-08-03","passed","2026-08-03","Application Endpoints","api.spec.js","",""
"","1219","has correct title","webkit","2026-08-03","passed","2026-08-03","Login page","example.spec.js","",""
"","1604","Login nav link navigates to login page","chromium","2026-08-03","passed","2026-08-03","Home page","example.spec.js","",""
"","2092","Register nav link navigates to register page","webkit","2026-08-03","passed","2026-08-03","Home page","example.spec.js","",""
"","101","should return 404 for non-existent page","firefox","2026-08-03","passed","2026-08-03","Application Endpoints","api.spec.js","",""
"","1926","valid user can log in","chromium","2026-08-03","passed","2026-08-03","Login page","example.spec.js","",""
"","201","should load Account/Login page","firefox","2026-08-03","passed","2026-08-03","Application Endpoints","api.spec.js","",""
"","1392","Login nav link navigates to login page","firefox","2026-08-03","passed","2026-08-03","Home page","example.spec.js","",""
"","456","should load home page","webkit","2026-08-03","passed","2026-08-03","Application Endpoints","api.spec.js","",""
"","2290","View Employees hero button navigates to employees page","webkit","2026-08-03","passed","2026-08-03","Home page","example.spec.js","",""
"","1554","View Employees hero button navigates to employees page","chromium","2026-08-03","passed","2026-08-03","Home page","example.spec.js","",""
"","3020","has correct title","firefox","2026-08-03","passed","2026-08-03","Home page","example.spec.js","",""
"","231","should load Employee page","webkit","2026-08-03","passed","2026-08-03","Application Endpoints","api.spec.js","",""
"","1431","valid user can log in","firefox","2026-08-03","passed","2026-08-03","Login page","example.spec.js","",""
"","336","should load Account/Login page","chromium","2026-08-03","passed","2026-08-03","Application Endpoints","api.spec.js","",""
"","2336","valid user can log in","webkit","2026-08-03","passed","2026-08-03","Login page","example.spec.js","",""
"","6837","has correct title","webkit","2026-08-03","passed","2026-08-03","Home page","example.spec.js","",""
"","83","should return 404 for non-existent page","webkit","2026-08-03","passed","2026-08-03","Application Endpoints","api.spec.js","",""
