"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","302","should load Account/Login page","chromium","2026-09-09","passed","2026-09-09","Application Endpoints","api.spec.js","",""
"","60","should load Employee page","firefox","2026-09-09","passed","2026-09-09","Application Endpoints","api.spec.js","",""
"","1546","has correct title","chromium","2026-09-09","passed","2026-09-09","Home page","example.spec.js","",""
"","481","should load home page","webkit","2026-09-09","passed","2026-09-09","Application Endpoints","api.spec.js","",""
"","263","should load home page","firefox","2026-09-09","passed","2026-09-09","Application Endpoints","api.spec.js","",""
"","913","invalid credentials show validation errors","firefox","2026-09-09","passed","2026-09-09","Login page","example.spec.js","",""
"","1263","invalid credentials show validation errors","chromium","2026-09-09","passed","2026-09-09","Login page","example.spec.js","",""
"","2918","valid user can log in","webkit","2026-09-09","passed","2026-09-09","Login page","example.spec.js","",""
"","178","should load Account/Login page","webkit","2026-09-09","passed","2026-09-09","Application Endpoints","api.spec.js","",""
"","2260","Register nav link navigates to register page","webkit","2026-09-09","passed","2026-09-09","Home page","example.spec.js","",""
"","1327","valid user can log in","firefox","2026-09-09","passed","2026-09-09","Login page","example.spec.js","",""
"","100","should return 404 for non-existent page","webkit","2026-09-09","passed","2026-09-09","Application Endpoints","api.spec.js","",""
"","1963","valid user can log in","chromium","2026-09-09","passed","2026-09-09","Login page","example.spec.js","",""
"","1533","Register nav link navigates to register page","chromium","2026-09-09","passed","2026-09-09","Home page","example.spec.js","",""
"","1225","View Employees hero button navigates to employees page","firefox","2026-09-09","passed","2026-09-09","Home page","example.spec.js","",""
"","1687","invalid credentials show validation errors","webkit","2026-09-09","passed","2026-09-09","Login page","example.spec.js","",""
"","1668","has correct title","webkit","2026-09-09","passed","2026-09-09","Login page","example.spec.js","",""
"","2646","Login nav link navigates to login page","webkit","2026-09-09","passed","2026-09-09","Home page","example.spec.js","",""
"","208","should load Account/Login page","firefox","2026-09-09","passed","2026-09-09","Application Endpoints","api.spec.js","",""
"","1103","Login nav link navigates to login page","firefox","2026-09-09","passed","2026-09-09","Home page","example.spec.js","",""
"","677","should load home page","chromium","2026-09-09","passed","2026-09-09","Application Endpoints","api.spec.js","",""
"","231","should load Employee page","webkit","2026-09-09","passed","2026-09-09","Application Endpoints","api.spec.js","",""
"","56","should return 404 for non-existent page","firefox","2026-09-09","passed","2026-09-09","Application Endpoints","api.spec.js","",""
"","8104","has correct title","webkit","2026-09-09","passed","2026-09-09","Home page","example.spec.js","",""
"","3105","View Employees hero button navigates to employees page","webkit","2026-09-09","passed","2026-09-09","Home page","example.spec.js","",""
"","1504","Login nav link navigates to login page","chromium","2026-09-09","passed","2026-09-09","Home page","example.spec.js","",""
"","1185","has correct title","chromium","2026-09-09","passed","2026-09-09","Login page","example.spec.js","",""
"","371","should load Employee page","chromium","2026-09-09","passed","2026-09-09","Application Endpoints","api.spec.js","",""
"","1492","View Employees hero button navigates to employees page","chromium","2026-09-09","passed","2026-09-09","Home page","example.spec.js","",""
"","2265","has correct title","firefox","2026-09-09","passed","2026-09-09","Home page","example.spec.js","",""
"","320","should return 404 for non-existent page","chromium","2026-09-09","passed","2026-09-09","Application Endpoints","api.spec.js","",""
"","1035","Register nav link navigates to register page","firefox","2026-09-09","passed","2026-09-09","Home page","example.spec.js","",""
"","746","has correct title","firefox","2026-09-09","passed","2026-09-09","Login page","example.spec.js","",""
