"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","830","has correct title","chromium","2026-07-30","passed","2026-07-30","Login page","example.spec.js","",""
"","2338","valid user can log in","firefox","2026-07-30","passed","2026-07-30","Login page","example.spec.js","",""
"","522","should return 404 for non-existent page","firefox","2026-07-30","passed","2026-07-30","Application Endpoints","api.spec.js","",""
"","2164","Register nav link navigates to register page","webkit","2026-07-30","passed","2026-07-30","Home page","example.spec.js","",""
"","397","should load Employee page","firefox","2026-07-30","passed","2026-07-30","Application Endpoints","api.spec.js","",""
"","279","should return 404 for non-existent page","chromium","2026-07-30","passed","2026-07-30","Application Endpoints","api.spec.js","",""
"","1393","valid user can log in","chromium","2026-07-30","passed","2026-07-30","Login page","example.spec.js","",""
"","904","invalid credentials show validation errors","chromium","2026-07-30","passed","2026-07-30","Login page","example.spec.js","",""
"","1085","has correct title","webkit","2026-07-30","passed","2026-07-30","Login page","example.spec.js","",""
"","4534","Register nav link navigates to register page","firefox","2026-07-30","passed","2026-07-30","Home page","example.spec.js","",""
"","1742","Login nav link navigates to login page","firefox","2026-07-30","passed","2026-07-30","Home page","example.spec.js","",""
"","1392","invalid credentials show validation errors","firefox","2026-07-30","passed","2026-07-30","Login page","example.spec.js","",""
"","521","should load home page","chromium","2026-07-30","passed","2026-07-30","Application Endpoints","api.spec.js","",""
"","1336","has correct title","chromium","2026-07-30","passed","2026-07-30","Home page","example.spec.js","",""
"","179","should load Account/Login page","firefox","2026-07-30","passed","2026-07-30","Application Endpoints","api.spec.js","",""
"","234","should load Account/Login page","webkit","2026-07-30","passed","2026-07-30","Application Endpoints","api.spec.js","",""
"","4510","View Employees hero button navigates to employees page","webkit","2026-07-30","passed","2026-07-30","Home page","example.spec.js","",""
"","4763","has correct title","firefox","2026-07-30","passed","2026-07-30","Home page","example.spec.js","",""
"","93","should load Employee page","chromium","2026-07-30","passed","2026-07-30","Application Endpoints","api.spec.js","",""
"","89","should load Employee page","webkit","2026-07-30","passed","2026-07-30","Application Endpoints","api.spec.js","",""
"","974","View Employees hero button navigates to employees page","chromium","2026-07-30","passed","2026-07-30","Home page","example.spec.js","",""
"","1043","Login nav link navigates to login page","chromium","2026-07-30","passed","2026-07-30","Home page","example.spec.js","",""
"","984","Register nav link navigates to register page","chromium","2026-07-30","passed","2026-07-30","Home page","example.spec.js","",""
"","2524","valid user can log in","webkit","2026-07-30","passed","2026-07-30","Login page","example.spec.js","",""
"","1349","invalid credentials show validation errors","webkit","2026-07-30","passed","2026-07-30","Login page","example.spec.js","",""
"","379","should load Account/Login page","chromium","2026-07-30","passed","2026-07-30","Application Endpoints","api.spec.js","",""
"","381","should return 404 for non-existent page","webkit","2026-07-30","passed","2026-07-30","Application Endpoints","api.spec.js","",""
"","7225","has correct title","webkit","2026-07-30","passed","2026-07-30","Home page","example.spec.js","",""
"","4221","View Employees hero button navigates to employees page","firefox","2026-07-30","passed","2026-07-30","Home page","example.spec.js","",""
"","1570","has correct title","firefox","2026-07-30","passed","2026-07-30","Login page","example.spec.js","",""
"","464","should load home page","webkit","2026-07-30","passed","2026-07-30","Application Endpoints","api.spec.js","",""
"","917","should load home page","firefox","2026-07-30","passed","2026-07-30","Application Endpoints","api.spec.js","",""
"","3102","Login nav link navigates to login page","webkit","2026-07-30","passed","2026-07-30","Home page","example.spec.js","",""
