"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","125647","valid user can log in","webkit","2026-09-04","broken","2026-09-04","Login page","example.spec.js","",""
"","16412","has correct title","chromium","2026-09-04","failed","2026-09-04","Home page","example.spec.js","",""
"","122","should return 404 for non-existent page","webkit","2026-09-04","failed","2026-09-04","Application Endpoints","api.spec.js","",""
"","0","invalid credentials show validation errors","chromium","2026-09-04","skipped","2026-09-04","Login page","example.spec.js","",""
"","125628","View Employees hero button navigates to employees page","webkit","2026-09-04","broken","2026-09-04","Home page","example.spec.js","",""
"","124","should load Account/Login page","firefox","2026-09-04","failed","2026-09-04","Application Endpoints","api.spec.js","",""
"","229","should load Account/Login page","chromium","2026-09-04","failed","2026-09-04","Application Endpoints","api.spec.js","",""
"","126032","Register nav link navigates to register page","webkit","2026-09-04","broken","2026-09-04","Home page","example.spec.js","",""
"","16534","has correct title","webkit","2026-09-04","failed","2026-09-04","Login page","example.spec.js","",""
"","16435","has correct title","firefox","2026-09-04","failed","2026-09-04","Login page","example.spec.js","",""
"","120235","valid user can log in","firefox","2026-09-04","broken","2026-09-04","Login page","example.spec.js","",""
"","16532","has correct title","webkit","2026-09-04","failed","2026-09-04","Home page","example.spec.js","",""
"","120205","Login nav link navigates to login page","firefox","2026-09-04","broken","2026-09-04","Home page","example.spec.js","",""
"","125990","Register nav link navigates to register page","chromium","2026-09-04","broken","2026-09-04","Home page","example.spec.js","",""
"","125548","Login nav link navigates to login page","webkit","2026-09-04","broken","2026-09-04","Home page","example.spec.js","",""
"","125867","View Employees hero button navigates to employees page","chromium","2026-09-04","broken","2026-09-04","Home page","example.spec.js","",""
"","211","should return 404 for non-existent page","chromium","2026-09-04","failed","2026-09-04","Application Endpoints","api.spec.js","",""
"","327","should return 404 for non-existent page","firefox","2026-09-04","failed","2026-09-04","Application Endpoints","api.spec.js","",""
"","125814","Login nav link navigates to login page","chromium","2026-09-04","broken","2026-09-04","Home page","example.spec.js","",""
"","200","should load Employee page","webkit","2026-09-04","failed","2026-09-04","Application Endpoints","api.spec.js","",""
"","268","should load Employee page","firefox","2026-09-04","failed","2026-09-04","Application Endpoints","api.spec.js","",""
"","0","invalid credentials show validation errors","firefox","2026-09-04","skipped","2026-09-04","Login page","example.spec.js","",""
"","278","should load Account/Login page","webkit","2026-09-04","failed","2026-09-04","Application Endpoints","api.spec.js","",""
"","186","should load Employee page","chromium","2026-09-04","failed","2026-09-04","Application Endpoints","api.spec.js","",""
"","16337","has correct title","firefox","2026-09-04","failed","2026-09-04","Home page","example.spec.js","",""
"","120229","Register nav link navigates to register page","firefox","2026-09-04","broken","2026-09-04","Home page","example.spec.js","",""
"","334","should load home page","webkit","2026-09-04","failed","2026-09-04","Application Endpoints","api.spec.js","",""
"","224","should load home page","firefox","2026-09-04","failed","2026-09-04","Application Endpoints","api.spec.js","",""
"","126240","valid user can log in","chromium","2026-09-04","broken","2026-09-04","Login page","example.spec.js","",""
"","120276","View Employees hero button navigates to employees page","firefox","2026-09-04","broken","2026-09-04","Home page","example.spec.js","",""
"","369","should load home page","chromium","2026-09-04","failed","2026-09-04","Application Endpoints","api.spec.js","",""
"","16300","has correct title","chromium","2026-09-04","failed","2026-09-04","Login page","example.spec.js","",""
"","1","invalid credentials show validation errors","webkit","2026-09-04","skipped","2026-09-04","Login page","example.spec.js","",""
