"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1352","Login nav link navigates to login page","firefox","2026-06-01","passed","2026-06-01","Home page","example.spec.js","",""
"","58","should load Employee page","firefox","2026-06-01","passed","2026-06-01","Application Endpoints","api.spec.js","",""
"","2108","Login nav link navigates to login page","webkit","2026-06-01","passed","2026-06-01","Home page","example.spec.js","",""
"","54","should load Account/Login page","webkit","2026-06-01","passed","2026-06-01","Application Endpoints","api.spec.js","",""
"","57","should load Account/Login page","chromium","2026-06-01","passed","2026-06-01","Application Endpoints","api.spec.js","",""
"","54","should return 404 for non-existent page","firefox","2026-06-01","passed","2026-06-01","Application Endpoints","api.spec.js","",""
"","1325","invalid credentials show validation errors","webkit","2026-06-01","passed","2026-06-01","Login page","example.spec.js","",""
"","1037","invalid credentials show validation errors","firefox","2026-06-01","passed","2026-06-01","Login page","example.spec.js","",""
"","1335","Register nav link navigates to register page","firefox","2026-06-01","passed","2026-06-01","Home page","example.spec.js","",""
"","58","should load Employee page","chromium","2026-06-01","passed","2026-06-01","Application Endpoints","api.spec.js","",""
"","2592","View Employees hero button navigates to employees page","webkit","2026-06-01","passed","2026-06-01","Home page","example.spec.js","",""
"","2050","Register nav link navigates to register page","webkit","2026-06-01","passed","2026-06-01","Home page","example.spec.js","",""
"","2364","has correct title","firefox","2026-06-01","passed","2026-06-01","Home page","example.spec.js","",""
"","234","should load home page","firefox","2026-06-01","passed","2026-06-01","Application Endpoints","api.spec.js","",""
"","795","has correct title","chromium","2026-06-01","passed","2026-06-01","Login page","example.spec.js","",""
"","50","should return 404 for non-existent page","chromium","2026-06-01","passed","2026-06-01","Application Endpoints","api.spec.js","",""
"","45","should return 404 for non-existent page","webkit","2026-06-01","passed","2026-06-01","Application Endpoints","api.spec.js","",""
"","979","has correct title","firefox","2026-06-01","passed","2026-06-01","Login page","example.spec.js","",""
"","1602","valid user can log in","firefox","2026-06-01","passed","2026-06-01","Login page","example.spec.js","",""
"","50","should load Employee page","webkit","2026-06-01","passed","2026-06-01","Application Endpoints","api.spec.js","",""
"","2425","valid user can log in","webkit","2026-06-01","passed","2026-06-01","Login page","example.spec.js","",""
"","270","should load home page","chromium","2026-06-01","passed","2026-06-01","Application Endpoints","api.spec.js","",""
"","59","should load Account/Login page","firefox","2026-06-01","passed","2026-06-01","Application Endpoints","api.spec.js","",""
"","7929","has correct title","webkit","2026-06-01","passed","2026-06-01","Home page","example.spec.js","",""
"","1454","valid user can log in","chromium","2026-06-01","passed","2026-06-01","Login page","example.spec.js","",""
"","1269","View Employees hero button navigates to employees page","firefox","2026-06-01","passed","2026-06-01","Home page","example.spec.js","",""
"","1093","has correct title","chromium","2026-06-01","passed","2026-06-01","Home page","example.spec.js","",""
"","845","invalid credentials show validation errors","chromium","2026-06-01","passed","2026-06-01","Login page","example.spec.js","",""
"","216","should load home page","webkit","2026-06-01","passed","2026-06-01","Application Endpoints","api.spec.js","",""
"","1048","Login nav link navigates to login page","chromium","2026-06-01","passed","2026-06-01","Home page","example.spec.js","",""
"","1063","Register nav link navigates to register page","chromium","2026-06-01","passed","2026-06-01","Home page","example.spec.js","",""
"","942","View Employees hero button navigates to employees page","chromium","2026-06-01","passed","2026-06-01","Home page","example.spec.js","",""
"","1190","has correct title","webkit","2026-06-01","passed","2026-06-01","Login page","example.spec.js","",""
