"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1215","invalid credentials show validation errors","firefox","2026-09-08","passed","2026-09-08","Login page","example.spec.js","",""
"","6450","has correct title","webkit","2026-09-08","passed","2026-09-08","Home page","example.spec.js","",""
"","1384","Register nav link navigates to register page","chromium","2026-09-08","passed","2026-09-08","Home page","example.spec.js","",""
"","246","should return 404 for non-existent page","firefox","2026-09-08","passed","2026-09-08","Application Endpoints","api.spec.js","",""
"","1804","valid user can log in","firefox","2026-09-08","passed","2026-09-08","Login page","example.spec.js","",""
"","320","should return 404 for non-existent page","chromium","2026-09-08","passed","2026-09-08","Application Endpoints","api.spec.js","",""
"","170","should load Employee page","firefox","2026-09-08","passed","2026-09-08","Application Endpoints","api.spec.js","",""
"","632","should load home page","firefox","2026-09-08","passed","2026-09-08","Application Endpoints","api.spec.js","",""
"","2836","Login nav link navigates to login page","webkit","2026-09-08","passed","2026-09-08","Home page","example.spec.js","",""
"","1657","Login nav link navigates to login page","firefox","2026-09-08","passed","2026-09-08","Home page","example.spec.js","",""
"","1456","has correct title","chromium","2026-09-08","passed","2026-09-08","Home page","example.spec.js","",""
"","379","should load home page","webkit","2026-09-08","passed","2026-09-08","Application Endpoints","api.spec.js","",""
"","362","should load Employee page","chromium","2026-09-08","passed","2026-09-08","Application Endpoints","api.spec.js","",""
"","1177","invalid credentials show validation errors","chromium","2026-09-08","passed","2026-09-08","Login page","example.spec.js","",""
"","322","should load Account/Login page","firefox","2026-09-08","passed","2026-09-08","Application Endpoints","api.spec.js","",""
"","1383","has correct title","firefox","2026-09-08","passed","2026-09-08","Login page","example.spec.js","",""
"","1652","View Employees hero button navigates to employees page","firefox","2026-09-08","passed","2026-09-08","Home page","example.spec.js","",""
"","2766","valid user can log in","webkit","2026-09-08","passed","2026-09-08","Login page","example.spec.js","",""
"","1104","has correct title","chromium","2026-09-08","passed","2026-09-08","Login page","example.spec.js","",""
"","291","should return 404 for non-existent page","webkit","2026-09-08","passed","2026-09-08","Application Endpoints","api.spec.js","",""
"","1764","valid user can log in","chromium","2026-09-08","passed","2026-09-08","Login page","example.spec.js","",""
"","2692","View Employees hero button navigates to employees page","webkit","2026-09-08","passed","2026-09-08","Home page","example.spec.js","",""
"","117","should load Employee page","webkit","2026-09-08","passed","2026-09-08","Application Endpoints","api.spec.js","",""
"","2224","has correct title","firefox","2026-09-08","passed","2026-09-08","Home page","example.spec.js","",""
"","1276","View Employees hero button navigates to employees page","chromium","2026-09-08","passed","2026-09-08","Home page","example.spec.js","",""
"","1465","invalid credentials show validation errors","webkit","2026-09-08","passed","2026-09-08","Login page","example.spec.js","",""
"","288","should load Account/Login page","chromium","2026-09-08","passed","2026-09-08","Application Endpoints","api.spec.js","",""
"","2474","Register nav link navigates to register page","webkit","2026-09-08","passed","2026-09-08","Home page","example.spec.js","",""
"","494","should load home page","chromium","2026-09-08","passed","2026-09-08","Application Endpoints","api.spec.js","",""
"","1422","Login nav link navigates to login page","chromium","2026-09-08","passed","2026-09-08","Home page","example.spec.js","",""
"","1481","has correct title","webkit","2026-09-08","passed","2026-09-08","Login page","example.spec.js","",""
"","1787","Register nav link navigates to register page","firefox","2026-09-08","passed","2026-09-08","Home page","example.spec.js","",""
"","273","should load Account/Login page","webkit","2026-09-08","passed","2026-09-08","Application Endpoints","api.spec.js","",""
