"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","126301","View Employees hero button navigates to employees page","chromium","2026-08-27","broken","2026-08-27","Home page","example.spec.js","",""
"","125345","valid user can log in","webkit","2026-08-27","broken","2026-08-27","Login page","example.spec.js","",""
"","461","should load Employee page","chromium","2026-08-27","failed","2026-08-27","Application Endpoints","api.spec.js","",""
"","0","invalid credentials show validation errors","firefox","2026-08-27","skipped","2026-08-27","Login page","example.spec.js","",""
"","120190","Login nav link navigates to login page","firefox","2026-08-27","broken","2026-08-27","Home page","example.spec.js","",""
"","0","invalid credentials show validation errors","webkit","2026-08-27","skipped","2026-08-27","Login page","example.spec.js","",""
"","16696","has correct title","webkit","2026-08-27","failed","2026-08-27","Login page","example.spec.js","",""
"","125775","valid user can log in","chromium","2026-08-27","broken","2026-08-27","Login page","example.spec.js","",""
"","193","should load Account/Login page","webkit","2026-08-27","failed","2026-08-27","Application Endpoints","api.spec.js","",""
"","126075","Register nav link navigates to register page","chromium","2026-08-27","broken","2026-08-27","Home page","example.spec.js","",""
"","201","should load Employee page","webkit","2026-08-27","failed","2026-08-27","Application Endpoints","api.spec.js","",""
"","16519","has correct title","chromium","2026-08-27","failed","2026-08-27","Home page","example.spec.js","",""
"","125650","Register nav link navigates to register page","webkit","2026-08-27","broken","2026-08-27","Home page","example.spec.js","",""
"","0","invalid credentials show validation errors","chromium","2026-08-27","skipped","2026-08-27","Login page","example.spec.js","",""
"","16237","has correct title","firefox","2026-08-27","failed","2026-08-27","Login page","example.spec.js","",""
"","135","should load Employee page","firefox","2026-08-27","failed","2026-08-27","Application Endpoints","api.spec.js","",""
"","16401","has correct title","chromium","2026-08-27","failed","2026-08-27","Login page","example.spec.js","",""
"","352","should load home page","webkit","2026-08-27","failed","2026-08-27","Application Endpoints","api.spec.js","",""
"","362","should load Account/Login page","chromium","2026-08-27","failed","2026-08-27","Application Endpoints","api.spec.js","",""
"","246","should return 404 for non-existent page","firefox","2026-08-27","failed","2026-08-27","Application Endpoints","api.spec.js","",""
"","125878","Login nav link navigates to login page","chromium","2026-08-27","broken","2026-08-27","Home page","example.spec.js","",""
"","16252","has correct title","firefox","2026-08-27","failed","2026-08-27","Home page","example.spec.js","",""
"","120225","View Employees hero button navigates to employees page","firefox","2026-08-27","broken","2026-08-27","Home page","example.spec.js","",""
"","120210","Register nav link navigates to register page","firefox","2026-08-27","broken","2026-08-27","Home page","example.spec.js","",""
"","16660","has correct title","webkit","2026-08-27","failed","2026-08-27","Home page","example.spec.js","",""
"","125570","Login nav link navigates to login page","webkit","2026-08-27","broken","2026-08-27","Home page","example.spec.js","",""
"","120175","valid user can log in","firefox","2026-08-27","broken","2026-08-27","Login page","example.spec.js","",""
"","423","should return 404 for non-existent page","chromium","2026-08-27","failed","2026-08-27","Application Endpoints","api.spec.js","",""
"","401","should return 404 for non-existent page","webkit","2026-08-27","failed","2026-08-27","Application Endpoints","api.spec.js","",""
"","125689","View Employees hero button navigates to employees page","webkit","2026-08-27","broken","2026-08-27","Home page","example.spec.js","",""
"","250","should load home page","firefox","2026-08-27","failed","2026-08-27","Application Endpoints","api.spec.js","",""
"","433","should load home page","chromium","2026-08-27","failed","2026-08-27","Application Endpoints","api.spec.js","",""
"","120","should load Account/Login page","firefox","2026-08-27","failed","2026-08-27","Application Endpoints","api.spec.js","",""
