"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2444","valid user can log in","webkit","2026-06-11","passed","2026-06-11","Login page","example.spec.js","",""
"","1201","Register nav link navigates to register page","firefox","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","47","should load Employee page","firefox","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","1804","has correct title","firefox","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","46","should load Employee page","webkit","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","1202","has correct title","chromium","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","1080","Login nav link navigates to login page","chromium","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","3639","Login nav link navigates to login page","webkit","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","718","has correct title","firefox","2026-06-11","passed","2026-06-11","Login page","example.spec.js","",""
"","273","should load home page","firefox","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","860","invalid credentials show validation errors","chromium","2026-06-11","passed","2026-06-11","Login page","example.spec.js","",""
"","369","should load home page","webkit","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","1311","invalid credentials show validation errors","webkit","2026-06-11","passed","2026-06-11","Login page","example.spec.js","",""
"","45","should load Account/Login page","firefox","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","1339","has correct title","webkit","2026-06-11","passed","2026-06-11","Login page","example.spec.js","",""
"","840","invalid credentials show validation errors","firefox","2026-06-11","passed","2026-06-11","Login page","example.spec.js","",""
"","45","should load Account/Login page","webkit","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","790","has correct title","chromium","2026-06-11","passed","2026-06-11","Login page","example.spec.js","",""
"","1443","valid user can log in","chromium","2026-06-11","passed","2026-06-11","Login page","example.spec.js","",""
"","1951","Register nav link navigates to register page","webkit","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","44","should return 404 for non-existent page","webkit","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","53","should load Account/Login page","chromium","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","1146","View Employees hero button navigates to employees page","firefox","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","2142","has correct title","webkit","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","51","should return 404 for non-existent page","chromium","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","1253","Login nav link navigates to login page","firefox","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","43","should return 404 for non-existent page","firefox","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","2061","View Employees hero button navigates to employees page","webkit","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","1030","Register nav link navigates to register page","chromium","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","1220","valid user can log in","firefox","2026-06-11","passed","2026-06-11","Login page","example.spec.js","",""
"","267","should load home page","chromium","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
"","978","View Employees hero button navigates to employees page","chromium","2026-06-11","passed","2026-06-11","Home page","example.spec.js","",""
"","53","should load Employee page","chromium","2026-06-11","passed","2026-06-11","Application Endpoints","api.spec.js","",""
