"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","715","has correct title","chromium","2026-06-13","passed","2026-06-13","Login page","example.spec.js","",""
"","928","Register nav link navigates to register page","firefox","2026-06-13","passed","2026-06-13","Home page","example.spec.js","",""
"","996","Register nav link navigates to register page","chromium","2026-06-13","passed","2026-06-13","Home page","example.spec.js","",""
"","1187","Login nav link navigates to login page","firefox","2026-06-13","passed","2026-06-13","Home page","example.spec.js","",""
"","2069","Register nav link navigates to register page","webkit","2026-06-13","passed","2026-06-13","Home page","example.spec.js","",""
"","2045","View Employees hero button navigates to employees page","webkit","2026-06-13","passed","2026-06-13","Home page","example.spec.js","",""
"","679","has correct title","firefox","2026-06-13","passed","2026-06-13","Login page","example.spec.js","",""
"","744","invalid credentials show validation errors","firefox","2026-06-13","passed","2026-06-13","Login page","example.spec.js","",""
"","42","should return 404 for non-existent page","chromium","2026-06-13","passed","2026-06-13","Application Endpoints","api.spec.js","",""
"","2393","valid user can log in","webkit","2026-06-13","passed","2026-06-13","Login page","example.spec.js","",""
"","1204","valid user can log in","firefox","2026-06-13","passed","2026-06-13","Login page","example.spec.js","",""
"","1410","valid user can log in","chromium","2026-06-13","passed","2026-06-13","Login page","example.spec.js","",""
"","945","has correct title","chromium","2026-06-13","passed","2026-06-13","Home page","example.spec.js","",""
"","803","invalid credentials show validation errors","chromium","2026-06-13","passed","2026-06-13","Login page","example.spec.js","",""
"","278","should load home page","chromium","2026-06-13","passed","2026-06-13","Application Endpoints","api.spec.js","",""
"","1200","has correct title","webkit","2026-06-13","passed","2026-06-13","Login page","example.spec.js","",""
"","891","View Employees hero button navigates to employees page","chromium","2026-06-13","passed","2026-06-13","Home page","example.spec.js","",""
"","50","should load Account/Login page","chromium","2026-06-13","passed","2026-06-13","Application Endpoints","api.spec.js","",""
"","44","should return 404 for non-existent page","webkit","2026-06-13","passed","2026-06-13","Application Endpoints","api.spec.js","",""
"","960","Login nav link navigates to login page","chromium","2026-06-13","passed","2026-06-13","Home page","example.spec.js","",""
"","1346","invalid credentials show validation errors","webkit","2026-06-13","passed","2026-06-13","Login page","example.spec.js","",""
"","32","should return 404 for non-existent page","firefox","2026-06-13","passed","2026-06-13","Application Endpoints","api.spec.js","",""
"","984","View Employees hero button navigates to employees page","firefox","2026-06-13","passed","2026-06-13","Home page","example.spec.js","",""
"","17618","has correct title","webkit","2026-06-13","passed","2026-06-13","Home page","example.spec.js","",""
"","101","should load Employee page","chromium","2026-06-13","passed","2026-06-13","Application Endpoints","api.spec.js","",""
"","182","should load home page","webkit","2026-06-13","passed","2026-06-13","Application Endpoints","api.spec.js","",""
"","1840","has correct title","firefox","2026-06-13","passed","2026-06-13","Home page","example.spec.js","",""
"","4855","Login nav link navigates to login page","webkit","2026-06-13","passed","2026-06-13","Home page","example.spec.js","",""
"","47","should load Employee page","webkit","2026-06-13","passed","2026-06-13","Application Endpoints","api.spec.js","",""
"","46","should load Account/Login page","webkit","2026-06-13","passed","2026-06-13","Application Endpoints","api.spec.js","",""
"","213","should load Employee page","firefox","2026-06-13","passed","2026-06-13","Application Endpoints","api.spec.js","",""
"","426","should load home page","firefox","2026-06-13","passed","2026-06-13","Application Endpoints","api.spec.js","",""
"","67","should load Account/Login page","firefox","2026-06-13","passed","2026-06-13","Application Endpoints","api.spec.js","",""
