"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","959","Login nav link navigates to login page","chromium","2026-06-09","passed","2026-06-09","Home page","example.spec.js","",""
"","2304","valid user can log in","webkit","2026-06-09","passed","2026-06-09","Login page","example.spec.js","",""
"","1380","valid user can log in","chromium","2026-06-09","passed","2026-06-09","Login page","example.spec.js","",""
"","950","Register nav link navigates to register page","chromium","2026-06-09","passed","2026-06-09","Home page","example.spec.js","",""
"","2237","Login nav link navigates to login page","webkit","2026-06-09","passed","2026-06-09","Home page","example.spec.js","",""
"","1361","invalid credentials show validation errors","webkit","2026-06-09","passed","2026-06-09","Login page","example.spec.js","",""
"","51","should load Account/Login page","webkit","2026-06-09","passed","2026-06-09","Application Endpoints","api.spec.js","",""
"","835","invalid credentials show validation errors","firefox","2026-06-09","passed","2026-06-09","Login page","example.spec.js","",""
"","866","View Employees hero button navigates to employees page","chromium","2026-06-09","passed","2026-06-09","Home page","example.spec.js","",""
"","46","should return 404 for non-existent page","webkit","2026-06-09","passed","2026-06-09","Application Endpoints","api.spec.js","",""
"","1733","has correct title","firefox","2026-06-09","passed","2026-06-09","Home page","example.spec.js","",""
"","666","has correct title","chromium","2026-06-09","passed","2026-06-09","Login page","example.spec.js","",""
"","7715","has correct title","webkit","2026-06-09","passed","2026-06-09","Home page","example.spec.js","",""
"","1365","has correct title","webkit","2026-06-09","passed","2026-06-09","Login page","example.spec.js","",""
"","1225","Login nav link navigates to login page","firefox","2026-06-09","passed","2026-06-09","Home page","example.spec.js","",""
"","249","should load home page","chromium","2026-06-09","passed","2026-06-09","Application Endpoints","api.spec.js","",""
"","266","should load home page","firefox","2026-06-09","passed","2026-06-09","Application Endpoints","api.spec.js","",""
"","52","should load Account/Login page","chromium","2026-06-09","passed","2026-06-09","Application Endpoints","api.spec.js","",""
"","2002","Register nav link navigates to register page","webkit","2026-06-09","passed","2026-06-09","Home page","example.spec.js","",""
"","1416","valid user can log in","firefox","2026-06-09","passed","2026-06-09","Login page","example.spec.js","",""
"","46","should return 404 for non-existent page","chromium","2026-06-09","passed","2026-06-09","Application Endpoints","api.spec.js","",""
"","1215","View Employees hero button navigates to employees page","firefox","2026-06-09","passed","2026-06-09","Home page","example.spec.js","",""
"","44","should return 404 for non-existent page","firefox","2026-06-09","passed","2026-06-09","Application Endpoints","api.spec.js","",""
"","1075","has correct title","chromium","2026-06-09","passed","2026-06-09","Home page","example.spec.js","",""
"","49","should load Employee page","firefox","2026-06-09","passed","2026-06-09","Application Endpoints","api.spec.js","",""
"","56","should load Employee page","chromium","2026-06-09","passed","2026-06-09","Application Endpoints","api.spec.js","",""
"","816","has correct title","firefox","2026-06-09","passed","2026-06-09","Login page","example.spec.js","",""
"","783","invalid credentials show validation errors","chromium","2026-06-09","passed","2026-06-09","Login page","example.spec.js","",""
"","51","should load Employee page","webkit","2026-06-09","passed","2026-06-09","Application Endpoints","api.spec.js","",""
"","1166","Register nav link navigates to register page","firefox","2026-06-09","passed","2026-06-09","Home page","example.spec.js","",""
"","48","should load Account/Login page","firefox","2026-06-09","passed","2026-06-09","Application Endpoints","api.spec.js","",""
"","268","should load home page","webkit","2026-06-09","passed","2026-06-09","Application Endpoints","api.spec.js","",""
"","2215","View Employees hero button navigates to employees page","webkit","2026-06-09","passed","2026-06-09","Home page","example.spec.js","",""
