"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2136","View Employees hero button navigates to employees page","webkit","2026-06-22","passed","2026-06-22","Home page","example.spec.js","",""
"","30","should return 404 for non-existent page","chromium","2026-06-22","passed","2026-06-22","Application Endpoints","api.spec.js","",""
"","5929","has correct title","webkit","2026-06-22","passed","2026-06-22","Home page","example.spec.js","",""
"","44","should return 404 for non-existent page","firefox","2026-06-22","passed","2026-06-22","Application Endpoints","api.spec.js","",""
"","710","Register nav link navigates to register page","chromium","2026-06-22","passed","2026-06-22","Home page","example.spec.js","",""
"","32","should load Account/Login page","chromium","2026-06-22","passed","2026-06-22","Application Endpoints","api.spec.js","",""
"","44","should load Employee page","webkit","2026-06-22","passed","2026-06-22","Application Endpoints","api.spec.js","",""
"","46","should load Employee page","firefox","2026-06-22","passed","2026-06-22","Application Endpoints","api.spec.js","",""
"","861","invalid credentials show validation errors","firefox","2026-06-22","passed","2026-06-22","Login page","example.spec.js","",""
"","647","View Employees hero button navigates to employees page","chromium","2026-06-22","passed","2026-06-22","Home page","example.spec.js","",""
"","739","Login nav link navigates to login page","chromium","2026-06-22","passed","2026-06-22","Home page","example.spec.js","",""
"","1155","Register nav link navigates to register page","firefox","2026-06-22","passed","2026-06-22","Home page","example.spec.js","",""
"","2356","valid user can log in","webkit","2026-06-22","passed","2026-06-22","Login page","example.spec.js","",""
"","1896","Register nav link navigates to register page","webkit","2026-06-22","passed","2026-06-22","Home page","example.spec.js","",""
"","43","should return 404 for non-existent page","webkit","2026-06-22","passed","2026-06-22","Application Endpoints","api.spec.js","",""
"","36","should load Employee page","chromium","2026-06-22","passed","2026-06-22","Application Endpoints","api.spec.js","",""
"","2251","has correct title","firefox","2026-06-22","passed","2026-06-22","Home page","example.spec.js","",""
"","142","should load home page","chromium","2026-06-22","passed","2026-06-22","Application Endpoints","api.spec.js","",""
"","336","should load home page","webkit","2026-06-22","passed","2026-06-22","Application Endpoints","api.spec.js","",""
"","1313","valid user can log in","firefox","2026-06-22","passed","2026-06-22","Login page","example.spec.js","",""
"","294","should load home page","firefox","2026-06-22","passed","2026-06-22","Application Endpoints","api.spec.js","",""
"","542","has correct title","chromium","2026-06-22","passed","2026-06-22","Login page","example.spec.js","",""
"","45","should load Account/Login page","webkit","2026-06-22","passed","2026-06-22","Application Endpoints","api.spec.js","",""
"","721","has correct title","firefox","2026-06-22","passed","2026-06-22","Login page","example.spec.js","",""
"","1294","invalid credentials show validation errors","webkit","2026-06-22","passed","2026-06-22","Login page","example.spec.js","",""
"","1086","valid user can log in","chromium","2026-06-22","passed","2026-06-22","Login page","example.spec.js","",""
"","45","should load Account/Login page","firefox","2026-06-22","passed","2026-06-22","Application Endpoints","api.spec.js","",""
"","1153","Login nav link navigates to login page","firefox","2026-06-22","passed","2026-06-22","Home page","example.spec.js","",""
"","1314","View Employees hero button navigates to employees page","firefox","2026-06-22","passed","2026-06-22","Home page","example.spec.js","",""
"","775","has correct title","chromium","2026-06-22","passed","2026-06-22","Home page","example.spec.js","",""
"","612","invalid credentials show validation errors","chromium","2026-06-22","passed","2026-06-22","Login page","example.spec.js","",""
"","1257","has correct title","webkit","2026-06-22","passed","2026-06-22","Login page","example.spec.js","",""
"","2750","Login nav link navigates to login page","webkit","2026-06-22","passed","2026-06-22","Home page","example.spec.js","",""
