"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1118","invalid credentials show validation errors","webkit","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","239","should load home page","webkit","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","922","invalid credentials show validation errors","chromium","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","320","should load Account/Login page","chromium","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","330","should load Employee page","firefox","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","1735","Login nav link navigates to login page","webkit","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","1066","Login nav link navigates to login page","chromium","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","1284","invalid credentials show validation errors","firefox","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","1893","valid user can log in","firefox","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","264","should load Account/Login page","webkit","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","1504","View Employees hero button navigates to employees page","webkit","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","131","should return 404 for non-existent page","chromium","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","921","View Employees hero button navigates to employees page","chromium","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","187","should load Employee page","webkit","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","310","should load home page","chromium","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","1021","Register nav link navigates to register page","chromium","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","807","has correct title","chromium","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","1451","valid user can log in","chromium","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","194","should return 404 for non-existent page","webkit","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","1575","Register nav link navigates to register page","webkit","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","319","should load Account/Login page","firefox","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","193","should return 404 for non-existent page","firefox","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","16132","has correct title","firefox","2026-08-26","failed","2026-08-26","Home page","example.spec.js","",""
"","205","should load home page","firefox","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","1886","valid user can log in","webkit","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","16677","has correct title","webkit","2026-08-26","failed","2026-08-26","Home page","example.spec.js","",""
"","225","should load Employee page","chromium","2026-08-26","failed","2026-08-26","Application Endpoints","api.spec.js","",""
"","1562","View Employees hero button navigates to employees page","firefox","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","1416","Register nav link navigates to register page","firefox","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","2004","Login nav link navigates to login page","firefox","2026-05-20","passed","2026-05-20","Home page","example.spec.js","",""
"","1185","has correct title","firefox","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","1384","has correct title","webkit","2026-05-20","passed","2026-05-20","Login page","example.spec.js","",""
"","16270","has correct title","chromium","2026-08-26","failed","2026-08-26","Home page","example.spec.js","",""
