"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1175","has correct title","chromium","2026-06-20","passed","2026-06-20","Home page","example.spec.js","",""
"","2078","Register nav link navigates to register page","webkit","2026-06-20","passed","2026-06-20","Home page","example.spec.js","",""
"","901","invalid credentials show validation errors","firefox","2026-06-20","passed","2026-06-20","Login page","example.spec.js","",""
"","55","should load Employee page","chromium","2026-06-20","passed","2026-06-20","Application Endpoints","api.spec.js","",""
"","2154","valid user can log in","webkit","2026-06-20","passed","2026-06-20","Login page","example.spec.js","",""
"","914","invalid credentials show validation errors","chromium","2026-06-20","passed","2026-06-20","Login page","example.spec.js","",""
"","46","should return 404 for non-existent page","firefox","2026-06-20","passed","2026-06-20","Application Endpoints","api.spec.js","",""
"","52","should return 404 for non-existent page","chromium","2026-06-20","passed","2026-06-20","Application Endpoints","api.spec.js","",""
"","168","should load home page","chromium","2026-06-20","passed","2026-06-20","Application Endpoints","api.spec.js","",""
"","2712","Login nav link navigates to login page","webkit","2026-06-20","passed","2026-06-20","Home page","example.spec.js","",""
"","175","should load home page","firefox","2026-06-20","passed","2026-06-20","Application Endpoints","api.spec.js","",""
"","1117","Login nav link navigates to login page","firefox","2026-06-20","passed","2026-06-20","Home page","example.spec.js","",""
"","2307","View Employees hero button navigates to employees page","webkit","2026-06-20","passed","2026-06-20","Home page","example.spec.js","",""
"","56","should load Account/Login page","chromium","2026-06-20","passed","2026-06-20","Application Endpoints","api.spec.js","",""
"","2083","has correct title","firefox","2026-06-20","passed","2026-06-20","Home page","example.spec.js","",""
"","1107","Register nav link navigates to register page","chromium","2026-06-20","passed","2026-06-20","Home page","example.spec.js","",""
"","250","should load home page","webkit","2026-06-20","passed","2026-06-20","Application Endpoints","api.spec.js","",""
"","1216","invalid credentials show validation errors","webkit","2026-06-20","passed","2026-06-20","Login page","example.spec.js","",""
"","53","should load Employee page","webkit","2026-06-20","passed","2026-06-20","Application Endpoints","api.spec.js","",""
"","1122","Login nav link navigates to login page","chromium","2026-06-20","passed","2026-06-20","Home page","example.spec.js","",""
"","2264","has correct title","webkit","2026-06-20","passed","2026-06-20","Home page","example.spec.js","",""
"","1097","View Employees hero button navigates to employees page","chromium","2026-06-20","passed","2026-06-20","Home page","example.spec.js","",""
"","51","should load Account/Login page","webkit","2026-06-20","passed","2026-06-20","Application Endpoints","api.spec.js","",""
"","1320","View Employees hero button navigates to employees page","firefox","2026-06-20","passed","2026-06-20","Home page","example.spec.js","",""
"","742","has correct title","firefox","2026-06-20","passed","2026-06-20","Login page","example.spec.js","",""
"","53","should load Account/Login page","firefox","2026-06-20","passed","2026-06-20","Application Endpoints","api.spec.js","",""
"","50","should return 404 for non-existent page","webkit","2026-06-20","passed","2026-06-20","Application Endpoints","api.spec.js","",""
"","813","has correct title","chromium","2026-06-20","passed","2026-06-20","Login page","example.spec.js","",""
"","1137","Register nav link navigates to register page","firefox","2026-06-20","passed","2026-06-20","Home page","example.spec.js","",""
"","1561","valid user can log in","firefox","2026-06-20","passed","2026-06-20","Login page","example.spec.js","",""
"","1523","valid user can log in","chromium","2026-06-20","passed","2026-06-20","Login page","example.spec.js","",""
"","1063","has correct title","webkit","2026-06-20","passed","2026-06-20","Login page","example.spec.js","",""
"","173","should load Employee page","firefox","2026-06-20","passed","2026-06-20","Application Endpoints","api.spec.js","",""
