"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1002","has correct title","chromium","2026-07-16","passed","2026-07-16","Home page","example.spec.js","",""
"","156","should load Account/Login page","chromium","2026-07-16","passed","2026-07-16","Application Endpoints","api.spec.js","",""
"","1835","valid user can log in","firefox","2026-07-16","passed","2026-07-16","Login page","example.spec.js","",""
"","1627","View Employees hero button navigates to employees page","firefox","2026-07-16","passed","2026-07-16","Home page","example.spec.js","",""
"","586","should load home page","firefox","2026-07-16","passed","2026-07-16","Application Endpoints","api.spec.js","",""
"","1175","valid user can log in","chromium","2026-07-16","passed","2026-07-16","Login page","example.spec.js","",""
"","290","should load Account/Login page","webkit","2026-07-16","passed","2026-07-16","Application Endpoints","api.spec.js","",""
"","222","should load Employee page","webkit","2026-07-16","passed","2026-07-16","Application Endpoints","api.spec.js","",""
"","6864","has correct title","webkit","2026-07-16","passed","2026-07-16","Home page","example.spec.js","",""
"","270","should load Employee page","firefox","2026-07-16","passed","2026-07-16","Application Endpoints","api.spec.js","",""
"","2283","has correct title","firefox","2026-07-16","passed","2026-07-16","Home page","example.spec.js","",""
"","152","should return 404 for non-existent page","webkit","2026-07-16","passed","2026-07-16","Application Endpoints","api.spec.js","",""
"","559","should load home page","webkit","2026-07-16","passed","2026-07-16","Application Endpoints","api.spec.js","",""
"","290","should return 404 for non-existent page","firefox","2026-07-16","passed","2026-07-16","Application Endpoints","api.spec.js","",""
"","888","Login nav link navigates to login page","chromium","2026-07-16","passed","2026-07-16","Home page","example.spec.js","",""
"","2098","View Employees hero button navigates to employees page","webkit","2026-07-16","passed","2026-07-16","Home page","example.spec.js","",""
"","131","should load Employee page","chromium","2026-07-16","passed","2026-07-16","Application Endpoints","api.spec.js","",""
"","863","Register nav link navigates to register page","chromium","2026-07-16","passed","2026-07-16","Home page","example.spec.js","",""
"","757","invalid credentials show validation errors","chromium","2026-07-16","passed","2026-07-16","Login page","example.spec.js","",""
"","752","View Employees hero button navigates to employees page","chromium","2026-07-16","passed","2026-07-16","Home page","example.spec.js","",""
"","2174","Login nav link navigates to login page","webkit","2026-07-16","passed","2026-07-16","Home page","example.spec.js","",""
"","1232","invalid credentials show validation errors","firefox","2026-07-16","passed","2026-07-16","Login page","example.spec.js","",""
"","1523","Register nav link navigates to register page","firefox","2026-07-16","passed","2026-07-16","Home page","example.spec.js","",""
"","1674","Login nav link navigates to login page","firefox","2026-07-16","passed","2026-07-16","Home page","example.spec.js","",""
"","56","should return 404 for non-existent page","chromium","2026-07-16","passed","2026-07-16","Application Endpoints","api.spec.js","",""
"","373","should load home page","chromium","2026-07-16","passed","2026-07-16","Application Endpoints","api.spec.js","",""
"","2376","Register nav link navigates to register page","webkit","2026-07-16","passed","2026-07-16","Home page","example.spec.js","",""
"","2536","valid user can log in","webkit","2026-07-16","passed","2026-07-16","Login page","example.spec.js","",""
"","1383","has correct title","webkit","2026-07-16","passed","2026-07-16","Login page","example.spec.js","",""
"","640","has correct title","chromium","2026-07-16","passed","2026-07-16","Login page","example.spec.js","",""
"","1431","invalid credentials show validation errors","webkit","2026-07-16","passed","2026-07-16","Login page","example.spec.js","",""
"","1300","has correct title","firefox","2026-07-16","passed","2026-07-16","Login page","example.spec.js","",""
"","169","should load Account/Login page","firefox","2026-07-16","passed","2026-07-16","Application Endpoints","api.spec.js","",""
